street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
FEHLERSTR. / HANAUER STR. / LAUBACHER STR.,2,2009,25,13.3202922,52.4767577,,3,,,4370507-4531637-4535354
FORCKENBECKSTR. / MECKLENBURGISCHE STR. / HEIDELBERGER PLATZ,3,2009,25,13.3102612,52.47902955,,3,,,4368305-4395529-4575445
GEORG-WILHELM-STR. / RINGBAHNSTR. / HENRIETTENPLATZ,2,2009,25,13.290133874999999,52.497345625,,3,,,4375671-24951393-37885996
HAGENSTR. / HUBERTUSBADER STR. / WILDPFAD,1,2009,25,13.2754926,52.4784316,,3,,,4434408-4570569-20207501
HALENSEESTR.,1,2009,25,13.2816475956768,52.4990071154033,1.0,1,2251.73907253927,2251.73907253927,4389573
HEILIGENDAMMER STR.,1,2009,25,13.2944511934394,52.4717788902872,0.18754084282754882,1,688.996439413293,1248.777905873837,4486689
HOHENZOLLERNDAMM,1,2009,25,13.3039939216668,52.4882636989386,0.9950036325288912,1,8708.59064606662,8752.101965089829,4389171
JOACHIM-FRIEDRICH-STR.,5,2009,25,13.2961435755005,52.4973117468846,0.0,1,924.561296421119,1849.122592842238,4389511
JOACHIM-FRIEDRICH-STR. / WESTFÄLISCHE STR.,1,2009,25,13.2959693,52.4959082,,2,,,4372491-4389511
KOENIGSALLEE,1,2009,25,13.2653985554799,52.4832515841778,0.0,1,4087.37129611479,8174.74259222958,4403708
KONSTANZER STR. / XANTENER STR. / OLIVAER PLATZ,2,2009,25,13.3126294,52.4992543,,3,,,4389588-4413755-4437138
KURFÜRSTENDAMM,5,2009,25,13.3108045545273,52.5003108271804,0.9819771293084335,1,7260.44307913,7391.297105908639,4389412
LAUBENHEIMER STR. / SÜDWESTKORSO,1,2009,25,13.3148989,52.4693636,,2,,,4395478-4531674
OLIVAER PLATZ,1,2009,25,13.3142792081825,52.4996247238632,0.7080982933258185,1,1245.56449036614,1609.1468908767736,4413755
PARISER STR. / WÜRTTEMBERGISCHE STR. / OLIVAER PLATZ,1,2009,25,13.3164012,52.4986632,,3,,,4413755-4436882-38168757
PAULSBORNER STR.,1,2009,25,13.2985070015465,52.4936322992164,0.46598336126944606,1,2619.26487305268,4017.9958965052833,4440570
PÜCKLERSTR. / RHEINBABENALLEE / PLATZ AM WILDEN EBER,2,2009,25,13.293577825,52.507184624999994,,3,,,4431647-4605117-8052643
TEPLITZER STR.,1,2009,25,13.2809622785563,52.4790756044971,0.4829003369383095,1,813.687564961945,1234.445130641254,4486591
WESTFÄLISCHE STR.,3,2009,25,13.3024160500177,52.4943235160009,0.07024274724528858,1,1682.90617785726,3247.6004024257577,4372491
WIESBADENER STR.,1,2009,25,13.3137524818092,52.4721497993118,0.0,1,1920.58718114009,3841.17436228018,4395479
KARLSRUHER STR. / KURFÜRSTENDAMM,1,2009,25,13.2942404,52.4977379,,2,,,4372492-4389412
CICEROSTR. / SEESENER STR.,1,2009,25,13.3006246,52.4895215,,2,,,4368307-4444426
KATHARINENSTR. / KURFÜRSTENDAMM,2,2009,25,13.2923789,52.4974516,,2,,,4372494-4389412
NESTORSTR. / PAULSBORNER STR.,1,2009,25,13.2995971,52.4941661,,2,,,4387782-4440570
GEISENHEIMER STR.,1,2009,25,13.3169500902528,52.4693451488527,0.3853899371412012,1,665.314934205661,1074.2241877386998,4535438
CICEROSTR.,1,2009,25,13.301520460737,52.494202245696,0.0,1,1015.71487238505,2031.4297447701,4444426
KONSTANZER STR.,1,2009,25,13.3097035419151,52.4925259356558,0.7078651568555765,1,2188.82925166181,2828.2625417659588,4389588
AßMANNSHAUSER STR. / NAUHEIMER STR. / SIEGBURGER STR.,1,2009,25,13.3138194,52.4763081,,3,,,4531635-142574665-142575087
RÜDESHEIMER STR.,1,2009,25,13.3139359507678,52.4715565574613,0.6756787705134405,1,959.183109385886,1270.2665547246577,4535432
SÜDWESTKORSO,2,2009,25,13.31935897272,52.4715725263497,0.9611878751894719,1,3583.89365431727,3722.992182136292,4395478
MECKLENBURGISCHE STR. / HEIDELBERGER PLATZ,1,2009,25,13.3103181,52.4789905,,2,,,4395529-4575445
KATHARINENSTR.,2,2009,25,13.2925858966518,52.4992275503903,0.0,1,396.242848371232,792.485696742464,4372494
HOHENZOLLERNDAMM / SALZBRUNNER STR.,1,2009,25,13.293862,52.484187,,2,,,4389171-4449369
BERKAER STR.,1,2009,25,13.2859703318302,52.4789923904048,0.21444088471001369,1,1098.82454439487,1962.0161813486263,4370509
HEILBRONNER STR.,2,2009,25,13.3403910837434,52.492537537742,0.34663829990988254,1,501.107250388105,828.5115354291615,4525753
DELBRÜCKSTR.,1,2009,25,13.2797139381614,52.4850627240664,0.0,1,970.908002764503,1941.816005529006,4745685
LANDAUER STR. / LAUBACHER STR.,1,2009,25,13.3201072,52.472577,,2,,,4370507-4535386
NESTORSTR.,1,2009,25,13.2997137221827,52.4950528939997,0.0,1,1132.77781180952,2265.55562361904,4387782
DEIDESHEIMER STR. / LAUBACHER STR.,1,2009,25,13.320184,52.4743121,,2,,,4370507-24461851
SALZBRUNNER STR.,1,2009,25,13.2938430300257,52.4877232147656,0.0,1,801.871802012893,1603.743604025786,4449369
BORNSTEDTER STR.,1,2009,25,13.2861448615717,52.497754750929,0.0,1,394.32994849292,788.65989698584,4389418
HUNDEKEHLESTR. / RHEINBABENALLEE,3,2009,25,13.293235322826199,52.509664663349795,,2,,,4368687-8052643
HOHENZOLLERNDAMM / RHEINBABENALLEE / TEPLITZER STR.,2,2009,25,13.29953679577295,52.515366312568524,,3,,,4389171-4486591-8052643
KURFÜRSTENDAMM / HENRIETTENPLATZ,1,2009,25,13.291221067309149,52.497055526775895,,2,,,4389412-37885996
FRIEDRICHSRUHER STR.,1,2009,25,13.2951694834485,52.4911048849467,0.25405289449540075,1,873.58767982631,1525.2378809972245,4486585
AHRWEILERSTR. / WIESBADENER STR.,1,2009,25,13.316919,52.4718392,,2,,,4395479-4531672
ALBRECHT-ACHILLES-STR.,1,2009,25,13.303521130998,52.4966851721824,0.5972139259996405,1,563.384175394742,790.3074755559201,4474890
AßMANNSHAUSER STR. / TRIBERGER STR.,1,2009,25,13.3134313,52.4770649,,2,,,4531636-142574665
BISMARCKALLEE,2,2009,25,13.2765486418062,52.4869838624596,0.8711642206825546,1,2886.34808014567,3258.212984432649,4437189
BORKUMER STR.,1,2009,25,13.298595055292,52.4707204257072,0.0,1,523.997506994199,1047.995013988398,4582200
DILLENBURGER STR. / LENTZEALLEE / SCHLANGENBADER STR. / EHEMALS 100 AS SCHMARGEN,1,2009,25,13.308002225,52.468298649999994,,3,,,4392709-4395528-25045204
DÜSSELDORFER STR. / WÜRTTEMBERGISCHE STR.,1,2009,25,13.3157972,52.4965336,,2,,,32880449-38168757
HERTHASTR.,1,2009,25,13.280549881964,52.4876221888819,0.0,1,664.316277806465,1328.63255561293,4437192
LENTZEALLEE / SCHWEINFURTHSTR.,1,2009,25,13.2922521,52.4699912,,2,,,25045204-145915274
MECKLENBURGISCHE STR. / SCHLANGENBADER STR. / BAB-TUNNEL SCHLANGENBADER STR. / 1,2,2009,25,13.32986776802325,52.483488877358994,,3,,,4395528-4395529-4612016
BLÜTHGENSTR. / WESTFÄLISCHE STR.,1,2009,25,13.3078391,52.4924911,,2,,,4372491-4387784
BORNIMER STR. / KURFÜRSTENDAMM / STORKWINKEL,2,2009,25,13.2868921,52.49574185,,3,,,4389412-4389415-4495255
DUISBURGER STR.,1,2009,25,13.30986905,52.49812205,1.0,1,296.886036546295,296.886036546295,4437134
FRITZ-WILDUNG-STR.,1,2009,25,13.2989924183169,52.4846281933638,0.0,1,553.339629235816,1106.679258471632,9769195
HEKTORSTR. / KURFÜRSTENDAMM,1,2009,25,13.2975968,52.4983026,,2,,,4370500-4389412
JOHANNISBERGER STR.,1,2009,25,13.3109267364048,52.4733184621848,0.0,1,1183.49756338265,2366.9951267653,142574737
LORCHER STR. / RÜDESHEIMER STR. / KGA JOHANNISBERG 5,1,2009,25,13.3124809,52.4697583,,2,,,4535432-4535435
WALLOTSTR.,1,2009,25,13.2782373642375,52.4919200171408,0.0,1,435.859313995905,871.71862799181,23083757
BAYERISCHE STR. / DÜSSELDORFER STR.,1,2009,25,13.3136722,52.4967852,,2,,,4437117-32880449
CLAYALLEE / DÜNKELBERGSTEIG,1,2009,25,13.2786593,52.4733913,,2,,,4517370-4733757
DELBRÜCKSTR. / HUBERTUSALLEE,1,2009,25,13.282309,52.4838228,,2,,,4396636-4745685
DUISBURGER STR. / KONSTANZER STR.,1,2009,25,13.3120527,52.4980632,,2,,,4389588-4437134
HERBERTSTR.,1,2009,25,13.3587718309496,52.4857612871559,0.0,1,170.456382473036,340.912764946072,103844042
HERTELSTR. / LAUBACHER STR. / RAUENTHALER STR.,2,2009,25,13.3199595,52.4688116,,3,,,4370507-4756340-52334140
JOHANNISBERGER STR. / SÜDWESTKORSO,1,2009,25,13.3116057,52.4683091,,2,,,4395478-142574737
SCHWALBACHER STR. / BERGHEIMER PLATZ,1,2009,25,13.3201189,52.470429100000004,,2,,,4535285-4693230
AUGUSTE-VIKTORIA-STR. / BERKAER STR.,1,2009,25,13.2881266,52.4771865,,2,,,4370509-4446444
BERGHEIMER PLATZ,1,2009,25,13.3195420461764,52.4704413684935,0.0,1,108.865302081335,217.73060416267,4693230
BORNSTEDTER STR. / KURFÜRSTENDAMM,1,2009,25,13.2884804,52.4965707,,2,,,4389412-4389418
BREITE STR. / OEYNHAUSER STR.,1,2009,25,13.298056,52.4734494,,2,,,4368686-4531660
CLAYALLEE / HEYDENSTR.,1,2009,25,13.2786333,52.4721252,,2,,,4486677-4517370
FRANZENSBADER STR. / HUBERTUSALLEE / SKULPTURENPARK AM HUBERTUSSEE,1,2009,25,13.284217550000001,52.4854021,,2,,,4368310-4396636
GILLWEG / KURFÜRSTENDAMM / RATHENAUPLATZ,1,2009,25,13.285752275024075,52.49473544005157,,3,,,4389412-4389572-14046146
HOMBURGER STR. / JOHANNISBERGER STR.,1,2009,25,13.3109576,52.4743772,,2,,,4536910-142574737
HUBERTUSALLEE / KOENIGSALLEE,1,2009,25,13.285118,52.493952,,2,,,4396636-4403708
RÜDESHEIMER PLATZ,1,2009,25,13.3158069968911,52.4733428586314,0.0,1,346.345307641604,692.690615283208,4535379
BERKAER STR. / BREITE STR. / FRIEDRICHSHALLER STR. / HUNDEKEHLESTR. / WARNEMÜNDE,1,2009,25,13.2903504602204,52.475465639566266,,4,,,4368686-4368687-4370509-4586194
KOENIGSALLEE / MARGARETENSTR.,1,2009,25,13.2838877,52.4940023,,2,,,4403708-7631009
LYNARSTR. / PAULSBORNER STR.,1,2009,25,13.2895414,52.488959,,2,,,4434407-4440570
PAULSBORNER BRÜCKE,1,2009,25,13.2950110227413,52.491897647122,0.0,1,97.7114865885717,195.4229731771434,4446443
WARNEMÜNDER STR.,1,2009,25,13.2901186820189,52.4730402228605,0.9459259734232315,1,1075.4424967477,1133.5960028986215,4368689
UHLANDSTR.,1,2009,26,13.323524331209,52.4937333773914,0.43160787586262817,1,3530.0706002028,5536.534927006956,4371002
BLEIBTREUSTR.,1,2009,26,13.3197425364721,52.5035864244264,0.0,1,865.69610092601,1731.39220185202,4490389
FASANENSTR. / LIETZENBURGER STR.,2,2009,26,13.327041900000001,52.5001752,,2,,,4381554-4436879
GROLMANSTR. / KURFÜRSTENDAMM / UHLANDSTR.,1,2009,26,13.325289113279926,52.50265874433528,,3,,,4371002-4381168-4389412
JOACHIMSTALER STR.,5,2009,26,13.3313346645706,52.5031889010463,0.8664028586483102,1,1340.86145785374,1519.996715571659,4409446
KANTSTR.,2,2009,26,13.3146008712579,52.5061750589713,1.0,1,5330.43082700334,5330.43082700334,4396016
KNESEBECKSTR. / KURFÜRSTENDAMM,1,2009,26,13.32183625,52.501967199999996,,2,,,4377781-4389412
KURFÜRSTENDAMM,5,2009,26,13.3108045545273,52.5003108271804,0.9819771293084335,1,7260.44307913,7391.297105908639,4389412
KURFÜRSTENDAMM / WIELANDSTR.,1,2009,26,13.3150232,52.5008394,,2,,,4389412-4490171
LIETZENBURGER STR.,2,2009,26,13.3317881672376,52.5003971877819,0.9852337251506107,1,4351.04623465629,4415.294979239625,4436879
LIETZENBURGER STR. / SCHLÜTERSTR. / OLIVAER PLATZ,4,2009,26,13.3165209,52.4995564,,3,,,4381166-4413755-4436879
SCHLÜTERSTR.,1,2009,26,13.3174041530529,52.5052476503583,0.0,1,1271.9795114886,2543.9590229772,4381166
WIELANDSTR. / OLIVAER PLATZ,1,2009,26,13.3148252,52.4996702,,2,,,4413755-4490171
BLEIBTREUSTR. / KURFÜRSTENDAMM,2,2009,26,13.3194238,52.5015222,,2,,,4389412-4490389
AUGSBURGER STR. / RANKESTR.,1,2009,26,13.3334747,52.5022381,,2,,,4491984-150512436
AUGSBURGER STR. / JOACHIMSTALER STR.,2,2009,26,13.3313233,52.5031121,,2,,,4409446-150512436
FASANENSTR. / KURFÜRSTENDAMM,1,2009,26,13.327444400000001,52.50296795,,2,,,4381554-4389412
NÜRNBERGER STR. / TAUENTZIENSTR.,2,2009,26,13.3392526,52.5030405,,2,,,4491980-151523084
AUGSBURGER STR.,1,2009,26,13.3354311528237,52.5014517806157,0.10807098901338483,1,671.924418337582,1271.233300243178,150512436
KURFÜRSTENDAMM / SCHLÜTERSTR.,2,2009,26,13.3167739,52.5011128,,2,,,4381166-4389412
RANKESTR.,1,2009,26,13.3333664000706,52.5021313469138,0.0,1,605.086754054577,1210.173508109154,4491984
BLEIBTREUSTR. / LIETZENBURGER STR. / SÄCHSISCHE STR.,1,2009,26,13.31913565,52.49967135,,3,,,4436793-4436879-4490389
FASANENSTR.,1,2009,26,13.32760896243,52.5040085519682,0.5142842888363023,1,1925.63947707903,2860.952825133362,4381554
LIETZENBURGER STR. / MEINEKESTR.,1,2009,26,13.3288308,52.500318,,2,,,4436879-4492015
JOACHIMSTALER STR. / KURFÜRSTENDAMM / JOACHIMSTALER PLATZ,1,2009,26,13.3312345,52.5038748,,2,,,4389412-4409446
JOACHIMSTALER STR. / LIETZENBURGER STR. / RANKEPLATZ,3,2009,26,13.3307943,52.5005433,,2,,,4409446-4436879
KURFÜRSTENDAMM / RANKESTR. / TAUENTZIENSTR. / BREITSCHEIDPLATZ,2,2009,26,13.335742849999999,52.50439925,,3,,,4389412-4491984-151523084
BERLINER STR.,5,2009,26,13.3237698369583,52.4865494458261,0.7831420211305211,1,3436.23265785734,4181.407126965581,4387786
UHLANDSTR.,3,2009,26,13.323524331209,52.4937333773914,0.43160787586262817,1,3530.0706002028,5536.534927006956,4371002
BADENSCHE STR.,1,2009,26,13.3371392113292,52.4857984743772,0.1858878153250953,1,1359.49287568404,2466.272590757142,4442087
BARSTR.,1,2009,26,13.3137701496214,52.4857515718013,0.3984147994786919,1,998.374291577554,1598.9814899715557,4368690
BERLINER STR. / BIELEFELDER STR. / HOHENZOLLERNDAMM,1,2009,26,13.306461840669751,52.4882098351178,,3,,,4387786-4389171-131971944
BERLINER STR. / BUNDESALLEE,3,2009,26,13.330990700000001,52.48731925,,2,,,4387786-4389606
BLISSESTR.,3,2009,26,13.3203712939407,52.4830270687724,0.5282323273334312,1,1453.49055148083,2139.2004061957887,4370506
BLISSESTR. / MECKLENBURGISCHE STR. / UHLANDSTR.,3,2009,26,13.320295425000001,52.483769175,,3,,,4370506-4371002-4395529
BRANDENBURGISCHE STR.,3,2009,26,13.3113632657335,52.4925737726735,0.9968159706565465,1,3618.04449879802,3629.5644586481135,4389663
BUNDESALLEE,5,2009,26,13.3302563479902,52.4829146499985,0.9896034002643961,1,8359.15186434317,8446.058620405873,4389606
BUNDESALLEE / DETMOLDER STR. / WEXSTR. / BUNDESPLATZ,3,2009,26,13.328537400000002,52.47876575,,4,,,4389606-4395535-4405314-4442080
BUNDESALLEE / HOHENZOLLERNDAMM / NACHODSTR.,5,2009,26,13.330664800000001,52.49532945,,3,,,4389171-4389606-4396236
BUNDESALLEE / JOACHIMSTALER STR. / SCHAPERSTR. / RANKEPLATZ,1,2009,26,13.330758875,52.499551249999996,,3,,,4389606-4409446-4492002
BUNDESALLEE / TRAUTENAUSTR.,3,2009,26,13.3310005,52.4931651,,2,,,4389606-84799534
BUNDESALLEE / WAGHÄUSELER STR.,1,2009,26,13.3311274,52.4839157,,2,,,4389606-4535206
BUNDESPLATZ,2,2009,26,13.3281622086021,52.478965166614,1.0,1,771.664503258734,771.664503258734,4442080
DETMOLDER STR. / MECKLENBURGISCHE STR. / RUDOLSTÄDTER STR.,3,2009,26,13.3129629,52.480462700000004,,3,,,4389199-4395529-4395535
DETMOLDER STR. / WEIMARISCHE STR.,1,2009,26,13.3242455,52.4787233,,2,,,4395535-4442078
DÜSSELDORFER STR.,1,2009,26,13.3171104844014,52.4963823391,0.0,1,1263.39833698706,2526.79667397412,32880449
EISENZAHNSTR. / HOHENZOLLERNDAMM,1,2009,26,13.3044292,52.4882465,,2,,,4389171-4437183
FEHRBELLINER PLATZ,1,2009,26,13.314078531895,52.4905871553777,0.8509766405013292,1,636.424664747994,731.2668063565554,4575447
GASTEINER STR.,1,2009,26,13.3231053,52.4874376,0.0,1,446.644579255368,893.289158510736,4385198
GÜNTZELSTR.,2,2009,26,13.3280158938493,52.4909885965847,0.10140186054197438,1,1301.26948421622,2470.58782166642,4389604
GÜNTZELSTR. / UHLANDSTR.,1,2009,26,13.3232199,52.4915371,,2,,,4371002-4389604
HILDEGARDSTR.,2,2009,26,13.3248544795607,52.4817608492773,0.0,1,611.686469928462,1223.372939856924,4442074
HOHENZOLLERNDAMM / FEHRBELLINER PLATZ,7,2009,26,13.314752899999998,52.4904784,,2,,,4389171-4575447
HOHENZOLLERNDAMM / SÄCHSISCHE STR.,2,2009,26,13.3167667,52.4911625,,2,,,4389171-4436793
HOHENZOLLERNDAMM / UHLANDSTR.,2,2009,26,13.323508499999999,52.4936249,,2,,,4371002-4389171
MECKLENBURGISCHE STR.,1,2009,26,13.3096331316881,52.4786073289452,0.9666967080696268,1,3865.75248693565,3994.4947705386344,4395529
PRINZREGENTENSTR.,2,2009,26,13.3331778080315,52.4850609753266,0.0,1,1737.30890164846,3474.61780329692,4395584
EMSER STR.,1,2009,26,13.3198865571095,52.495677604622,0.17724823754878108,1,915.377450217303,1668.5058606916919,4436877
MECKLENBURGISCHE STR. / PARETZER STR. / WALLENBERGSTR.,2,2009,26,13.315825,52.481825475,,3,,,4395529-4442072-4449361
PRINZREGENTENSTR. / WEXSTR.,1,2009,26,13.3327514,52.4786218,,2,,,4395584-4405314
LIETZENBURGER STR. / NÜRNBERGER STR.,1,2009,26,13.335384900000001,52.499344,,2,,,4436879-4491980
BERLINER STR. / BLISSESTR. / BRANDENBURGISCHE STR.,1,2009,26,13.3203441,52.4864636,,3,,,4370506-4387786-4389663
PARISER STR. / UHLANDSTR.,1,2009,26,13.3242174,52.497015,,2,,,4371002-4436882
FASANENSTR. / HOHENZOLLERNDAMM / NIKOLSBURGER STR.,1,2009,26,13.3272046,52.494842649999995,,3,,,4381554-4389171-4494956
GÜNTZELSTR. / PRINZREGENTENSTR.,2,2009,26,13.3330485,52.490723,,2,,,4389604-4395584
RUDOLSTÄDTER STR.,1,2009,26,13.3076250332496,52.4843412658243,0.19200878003811234,1,1262.40097740853,2282.409883225928,4389199
HOHENZOLLERNDAMM / KONSTANZER STR.,5,2009,26,13.30799715,52.488569850000005,,2,,,4389171-4389588
HOLSTEINISCHE STR.,2,2009,26,13.3248008934296,52.490569227933,0.0,1,698.625871121203,1397.251742242406,4395631
HOHENZOLLERNDAMM / SIGMARINGER STR.,1,2009,26,13.318901499999999,52.491967,,2,,,4385195-4389171
FASANENSTR. / LUDWIGKIRCHSTR. / MEIEROTTOSTR.,1,2009,26,13.326891390118226,52.49824133659072,,3,,,4381554-4437136-4492011
DÜSSELDORFER STR. / UHLANDSTR.,1,2009,26,13.323888,52.4952311,,2,,,4371002-32880449
GÜNTZELSTR. / NASSAUISCHE STR. / TRAUTENAUSTR.,1,2009,26,13.32663775,52.49129565,,3,,,4389604-4395630-84799534
BARSTR. / MANSFELDER STR.,1,2009,26,13.3138968,52.4883925,,2,,,4368690-4495299
MEINEKESTR. / SCHAPERSTR.,1,2009,26,13.3292663,52.4994043,,2,,,4492002-4492015
WEXSTR.,2,2009,26,13.3368694013025,52.4788143024059,1.0,1,2282.13022775368,2282.13022775368,4405314
PRINZREGENTENSTR. / WAGHÄUSELER STR.,1,2009,26,13.3332328,52.4839372,,2,,,4395584-4535206
RANKESTR.,1,2009,26,13.3333664000706,52.5021313469138,0.0,1,605.086754054577,1210.173508109154,4491984
NACHODSTR.,1,2009,26,13.3340723566385,52.4951613972526,0.7808331405221025,1,745.307366154608,908.6540409404569,4396236
BLISSESTR. / WILHELMSAUE / WILHELMSAUE-PROMENADE,2,2009,26,13.3204126,52.485346,,2,,,4370506-4407114
UHLANDSTR. / WILHELMSAUE / WILHELMSAUE-PROMENADE,3,2009,26,13.3224599,52.485437250000004,,2,,,4371002-4407114
BADENSCHE STR. / BUNDESALLEE,2,2009,26,13.3308332,52.4861295,,2,,,4389606-4442087
BUNDESALLEE / DURLACHER STR. / HILDEGARDSTR.,1,2009,26,13.3294678,52.481627225,,3,,,4389606-4442074-4500193
HILDEGARDSTR. / LIVLÄNDISCHE STR.,1,2009,26,13.3260648,52.4817674,,2,,,4442074-4442075
NASSAUISCHE STR.,1,2009,26,13.3265207517571,52.4902907415188,0.0,1,812.483465455611,1624.966930911222,4395630
FASANENSTR.,1,2009,26,13.32760896243,52.5040085519682,0.5142842888363023,1,1925.63947707903,2860.952825133362,4381554
GEISBERGSTR. / NÜRNBERGER STR. / SCHAPERSTR. / SPICHERNSTR. / NÜRNBERGER PLATZ,2,2009,26,13.334379066666665,52.49852706666667,,4,,,4449438-4491980-4492002-4492371
BLISSESTR. / DETMOLDER STR.,1,2009,26,13.3203143,52.4788183,,2,,,4370506-4395535
BERLINER STR. / KONSTANZER STR. / A 100 BAB / 100 AS SCHMARGENDORF AUSFAHRT N KO,1,2009,26,13.308334949999999,52.4876414,,2,,,4387786-4389588
HOHENZOLLERNDAMM / RUDOLSTÄDTER STR. / SEESENER STR.,1,2009,26,13.302299075,52.488314725,,3,,,4368307-4389171-4389199
LUDWIGKIRCHSTR.,1,2009,26,13.3247612581584,52.4979723491304,0.0,1,295.851340237625,591.70268047525,4437136
SCHAPERSTR.,1,2009,26,13.3306355,52.4995571,0.0,1,547.679363243602,1095.358726487204,4492002
BABELSBERGER STR. / BADENSCHE STR.,1,2009,26,13.3352152,52.4859013,,2,,,4442087-4535205
BUNDESALLEE / GÜNTZELSTR.,7,2009,26,13.3308079,52.4908284,,2,,,4389604-4389606
BRANDENBURGISCHE STR. / GIESELERSTR.,1,2009,26,13.3180024,52.4880321,,2,,,4385196-4389663
HOHENZOLLERNDAMM / KAUBSTR.,1,2009,26,13.309207650000001,52.488905349999996,,2,,,4389171-4478050
MEHLITZSTR.,1,2009,26,13.3261552766001,52.4858439869461,0.0,1,136.006443387153,272.012886774306,9628394
SPICHERNSTR.,1,2009,26,13.332485730996,52.4971533659921,0.9748548381156951,1,842.902994659082,864.09792691255,4449438
AACHENER STR. / MECKLENBURGISCHE STR.,1,2009,26,13.3182849,52.4827928,,2,,,4395529-4442071
BAMBERGER STR. / BARBAROSSASTR.,1,2009,26,13.3370026,52.492212,,2,,,4396234-5786177
BAMBERGER STR. / HOHENSTAUFENSTR. / NACHODSTR.,1,2009,26,13.337231875,52.4945991,,3,,,4396234-4396236-4492397
GASTEINER STR. / HOLSTEINISCHE STR.,1,2009,26,13.3245387,52.487435,,2,,,4385198-4395631
PARISER STR.,1,2009,26,13.3233942505038,52.4971833596416,0.0,1,794.872037339617,1589.744074679234,4436882
BADENSCHE STR. / PRINZREGENTENSTR.,1,2009,26,13.3331545,52.485998,,2,,,4395584-4442087
AM VOLKSPARK / FRITZ-ELSAS-STR. / HANS-ROSENTHAL-PLATZ / KUFSTEINER STR. / RUDOL,1,2009,26,13.3364677,52.48027126666667,,4,,,4395614-4535204-4583114-5545232
BRANDENBURGISCHE STR. / SIGMARINGER STR.,1,2009,26,13.319272,52.4873036,,2,,,4385195-4389663
FECHNERSTR.,1,2009,26,13.3221156627337,52.4879877530092,0.0,1,415.180951318097,830.361902636194,4385197
WILHELMSAUE,1,2009,26,13.3232824231763,52.4853124426069,0.5350701677382872,1,1412.13850341197,2068.6838209336033,4407114
UHLANDSTR.,2,2009,27,13.5941824089045,52.4797077573267,0.0,1,387.427718781224,774.855437562448,22650545
SCHILLERSTR.,2,2009,27,13.6293235011601,52.3543379516298,0.0,1,600.592443044102,1201.184886088204,124266876
BACHSTR. / STRAßE DES 17. JUNI,4,2009,27,13.4793388,52.455648749999995,,2,,,4068038-4474832
BISMARCKSTR.,5,2009,27,13.7011770966829,52.4582327977971,0.0,1,491.344449040424,982.688898080848,23406204
BISMARCKSTR. / ERNST-REUTER-PLATZ,1,2009,27,13.510255950000001,52.4854873,,2,,,4403977-23406204
BISMARCKSTR. / LEIBNIZSTR.,5,2009,27,13.498733999999999,52.43414325,,2,,,23084121-23406204
BLEIBTREUSTR.,1,2009,27,13.3197425364721,52.5035864244264,0.0,1,865.69610092601,1731.39220185202,4490389
BLEIBTREUSTR. / KANTSTR.,1,2009,27,13.52322885,52.4824082,,2,,,4490389-82427576
BUDAPESTER STR.,4,2009,27,13.3412661540808,52.5056383152471,0.98857133180738,1,2114.24530810102,2138.4083162051097,4531810
CAUERSTR.,1,2009,27,13.316967775302,52.5169316255099,0.0802752090832386,1,599.770094085796,1151.393518466981,4402674
CAUERSTR. / LEIBNIZSTR. / OTTO-SUHR-ALLEE,4,2009,27,13.30833535,52.4623088,,3,,,4402674-4403985-23084121
EINSTEINUFER,1,2009,27,13.3246003209674,52.5168774307096,0.05677359956272049,1,1139.60245886196,2214.5055840637992,4381557
EINSTEINUFER / MÜLLER-BRESLAU-STR. / STRAßE DES 17. JUNI / CHARLOTTENBURGER BRÜC,1,2009,27,13.3302262,52.5130842,,3,,,4068038-4381557-26584167
FRANKLINSTR.,4,2009,27,13.3269982605269,52.5199799015051,0.14755328243632534,1,656.880523851436,1216.8361702400998,4400158
GOETHESTR.,4,2009,27,13.63029675102,52.3511998247429,0.0,1,308.822816913527,617.645633827054,4045248
HARDENBERGPLATZ,4,2009,27,13.3334488133465,52.5073803582789,1.0,1,1028.99112471378,1028.99112471378,4409583
HARDENBERGSTR.,3,2009,27,13.3277802164513,52.5084150117568,1.0,1,2260.39712249187,2260.39712249187,4377785
HARDENBERGSTR. / KNESEBECKSTR.,1,2009,27,13.3105503,52.47675165,,2,,,4377785-23135397
HARDENBERGSTR. / TUNNEL ERNST-REUTER-PLATZ / ERNST-REUTER-PLATZ,3,2009,27,13.32143,52.5120406,,2,,,4377785-4403977
HELMHOLTZSTR.,3,2009,27,13.5089163955097,52.4669599347012,0.0,1,591.664582431302,1183.329164862604,38750707
JOACHIMSTALER STR.,2,2009,27,13.5023713067186,52.5377422812509,1.0,1,392.939258487716,392.939258487716,26134104
JOACHIMSTALER STR. / KANTSTR.,3,2009,27,13.61501175,52.4975915,,2,,,26134104-82427576
KANTSTR.,7,2009,27,13.7276685289731,52.4575605022979,0.0,1,213.358016010486,426.716032020972,82427576
KANTSTR. / LEIBNIZSTR.,1,2009,27,13.51300995,52.43361715,,2,,,23084121-82427576
KANTSTR. / SAVIGNYPLATZ,3,2009,27,13.524628,52.48174555,,2,,,4381160-82427576
KANTSTR. / UHLANDSTR.,1,2009,27,13.6609865,52.469241350000004,,2,,,22650545-82427576
KANTSTR. / WEIMARER STR.,1,2009,27,13.519407000000001,52.484637,,2,,,4490166-82427576
