street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
JOHN-FOSTER-DULLES-ALLEE,1,2017,34,13.3627618325986,52.5176384283842,0.0,1,1135.32146836316,2270.64293672632,4399488
JOHN-FOSTER-DULLES-ALLEE / SCHEIDEMANNSTR.,1,2017,34,13.3708192,52.5177774,,2,,,4399488-67713117
KEITHSTR.,1,2017,34,13.3463887561537,52.5044932038322,0.0,1,648.072769798519,1296.145539597038,4531816
KEITHSTR. / LÜTZOWUFER,1,2017,34,13.3483489,52.5069045,,2,,,4400147-4531816
KEITHSTR. / WICHMANNSTR.,1,2017,34,13.3471541,52.5054451,,2,,,4531816-9536456
KIRCHSTR.,2,2017,34,13.3490205827176,52.5232118172428,0.0,1,303.992217723166,607.984435446332,24261688
KLINGELHÖFERSTR.,2,2017,34,13.3517570036829,52.5076232632621,1.0,1,1458.43931652959,1458.43931652959,11406344
KLINGELHÖFERSTR. / KÖBISSTR. / RAUCHSTR.,1,2017,34,13.351817699999998,52.508376174999995,,3,,,11406344-25999940-153372178
KLINGELHÖFERSTR. / VON-DER-HEYDT-STR.,2,2017,34,13.3522077,52.5063755,,2,,,11406344-153653007
KLOPSTOCKSTR. / STRAßE DES 17. JUNI,2,2017,34,13.337994049999999,52.513671450000004,,2,,,4068038-4377141
KLUCKSTR. / LÜTZOWSTR.,1,2017,34,13.3616732,52.5038313,,2,,,4607067-4607069
KLUCKSTR. / SCHÖNEBERGER UFER / BENDLERBRÜCKE,1,2017,34,13.362372,52.5054355,,3,,,4607069-16093956-32937789
KONRAD-ADENAUER-STR. / OTTO-VON-BISMARCK-ALLEE,1,2017,34,13.3735197,52.5207486,,2,,,4381079-67713451
KURFÜRSTENSTR.,3,2017,34,13.353130725254,52.5022263936865,0.6650678901620989,1,3120.63256076837,4165.832608375373,4402242
KURFÜRSTENSTR. / KARL-HEINRICH-ULRICHS-STR.,2,2017,34,13.35328295,52.50225245,,2,,,4402242-11405458
KURFÜRSTENSTR. / POTSDAMER STR.,4,2017,34,13.362822,52.4997729,,2,,,4395698-4402242
LENNÉSTR.,1,2017,34,13.3747560626134,52.5116965858527,0.18428469356629515,1,413.312307413216,750.4574829076091,25776568
LESSINGBRÜCKE,1,2017,34,13.3419053408129,52.5227405282883,1.0,1,173.872097959228,173.872097959228,342085671
LESSINGSTR.,1,2017,34,13.3410742493609,52.5203316115573,0.8202447604999445,1,967.598667913181,1141.5295982038494,4380644
LINKSTR. / REICHPIETSCHUFER,1,2017,34,13.3734313,52.504195,,2,,,11845130-32937788
LÜTZOWPLATZ / KARL-HEINRICH-ULRICHS-STR.,2,2017,34,13.3527573,52.5039101,,2,,,4619652-11405458
LÜTZOWSTR.,2,2017,34,13.3624252664072,52.5036906276175,0.0,1,1294.77044932035,2589.5408986407,4607067
LÜTZOWSTR. / POTSDAMER STR.,1,2017,34,13.3656797,52.5030818,,2,,,4395698-4607067
LÜTZOWUFER,1,2017,34,13.3541888736214,52.5057465950066,0.9451571273826366,1,935.365362578626,986.6634860092196,4400147
LÜTZOWUFER / LÜTZOWPLATZ / HERKULESBRÜCKE,1,2017,34,13.352145775,52.50549,,3,,,4400147-4619652-12679039
PAUL-LÖBE-ALLEE / OSTUMFAHRUNG,2,2017,34,13.373551496634228,52.51948587420047,1.0,1,737.651053312935,737.651053312935,4412930
PAULSTR.,1,2017,34,13.3558479494064,52.5206373787293,0.4664709607471482,1,852.422361155263,1307.214444540078,4377008
POHLSTR.,1,2017,34,13.3656730131838,52.5005518896536,0.0,1,710.136286940153,1420.272573880306,4618776
POTSDAMER PLATZ,1,2017,34,13.3764335313244,52.5094019919205,0.6437234290816862,1,705.281883985684,956.5572951429115,4396116
POTSDAMER STR.,7,2017,34,13.3668100923481,52.5041783259442,0.6619251028092258,1,3711.19337769755,4965.854697317732,4395698
POTSDAMER STR. / POTSDAMER PLATZ,1,2017,34,13.37573735,52.509439549999996,,2,,,4395698-4396116
POTSDAMER STR. / REICHPIETSCHUFER / POTSDAMER BRÜCKE,4,2017,34,13.3685449524696,52.506399446858474,,3,,,4395698-16943611-32937788
POTSDAMER STR. / SCHAROUNSTR.,1,2017,34,13.3697178,52.5086004,,2,,,4395698-25041940
POTSDAMER STR. / SIGISMUNDSTR.,2,2017,34,13.3691438,52.5071924,,2,,,4395698-4597353
RAUCHSTR. / STÜLERSTR.,1,2017,34,13.3493522,52.5085739,,2,,,4615993-153372178
REICHPIETSCHUFER / GEORGE-C.-MARSHALL-BRÜCKE / TUNNEL TIERGARTEN SPREEBOGEN / T,1,2017,34,13.3719809197713,52.50538609610733,,3,,,4389552-16943603-32937788
REICHPIETSCHUFER / HIROSHIMASTR.,1,2017,34,13.3576095,52.5070279,,2,,,4597356-32937788
REICHPIETSCHUFER / STAUFFENBERGSTR. / BENDLERBRÜCKE,2,2017,34,13.3625849,52.5058979,,3,,,4597354-16093956-32937788
SCHEIDEMANNSTR.,1,2017,34,13.3738287966807,52.5177678317421,0.0,1,408.607331579389,817.214663158778,67713117
SCHILLSTR. / WICHMANNSTR. / LÜTZOWPLATZ,2,2017,34,13.3509502,52.5043353,,3,,,4619652-9536456-11406328
SCHÖNEBERGER UFER,1,2017,34,13.3688167012583,52.5057570549584,1.0,1,1270.5571618156,1270.5571618156,32937789
SCHÖNEBERGER UFER / GEORGE-C.-MARSHALL-BRÜCKE,1,2017,34,13.3716044035874,52.504831240092,,2,,,16943603-32937789
STAUFFENBERGSTR. / TIERGARTENSTR.,1,2017,34,13.3643875,52.5099916,,2,,,4597354-4615992
STRAßE DES 17. JUNI,3,2017,34,13.3491904,52.5141987,0.998682758106458,1,7148.86172479269,7158.278504947725,4068038
STRAßE DES 17. JUNI / BELLEVUEALLEE / KLEINER STERN,1,2017,34,13.330411725,52.5036043,,3,,,4068038-4391550-150909041
STRAßE DES 17. JUNI / PLATZ DES 18. MÄRZ,1,2017,34,13.3768858,52.5162981,,2,,,4068038-24240304
STRAßE DES 17. JUNI / YITZHAK-RABIN-STR.,2,2017,34,13.3698278,52.5156985,,2,,,4068038-31962807
THOMASIUSSTR.,1,2017,34,13.3503200965818,52.5227338013175,0.0,1,356.493765614037,712.987531228074,4397268
TIERGARTENSTR.,3,2017,34,13.3606661065628,52.5098331188378,0.1434813238584528,1,1479.28123588633,2746.313241688721,4615992
TIERGARTENSTR. / HERBERT-VON-KARAJAN-STR.,1,2017,34,13.3684459,52.5106751,,2,,,4615992-15390093
TIERGARTENSTR. / HIROSHIMASTR.,1,2017,34,13.3591171,52.50988,,2,,,4597356-4615992
TIERGARTENSTR. / KEMPERPLATZ / BEN-GURION-STR. / TUNNEL TIERGARTEN SPREEBOGEN /,1,2017,34,13.3714349308394,52.510458789141495,,4,,,4389552-4615992-160971191-160971199
VON-DER-HEYDT-STR.,1,2017,34,13.3541760069997,52.5068566123065,1.0,1,284.726435099084,284.726435099084,153653007
WILLY-BRANDT-STR.,1,2017,34,13.370818,52.5207584,0.1736529153161522,1,662.293815429432,1209.5783790136857,4574161
WILLY-BRANDT-STR. / HEINRICH-VON-GAGERN-STR. / PAUL-LÖBE-ALLEE,1,2017,34,13.37086275,52.519485599999996,,3,,,4381082-4412930-4574161
YITZHAK-RABIN-STR.,1,2017,34,13.3702618014212,52.5167608817512,0.0,1,241.788527404667,483.577054809334,31962807
AFRIKANISCHE STR.,2,2017,35,13.3365707765395,52.5535889866238,0.5784821393041475,1,3317.92058605381,4716.483373445941,4674374
AFRIKANISCHE STR. / AMRUMER STR. / SEESTR.,1,2017,35,13.344128975,52.546213675,,3,,,4400153-4429838-4674374
AFRIKANISCHE STR. / MÜLLERSTR.,2,2017,35,13.3333616,52.5610583,,2,,,4067902-4674374
AFRIKANISCHE STR. / TRANSVAALSTR.,1,2017,35,13.3391289,52.5503475,,2,,,4581772-4674374
AM NORDHAFEN / FENNSTR.,1,2017,35,13.36573036387729,52.539827845877944,0.5249873699710701,1,978.50451720359,1443.3065214156557,4402643
AMRUMER STR. / FÖHRER STR. / LUXEMBURGER STR. / TORFSTR.,5,2017,35,13.3495486,52.54218840000001,,4,,,4400153-4401840-4543444-4543573
AMRUMER STR. / OSTENDER STR.,1,2017,35,13.3474093,52.5438349,,2,,,4400153-28335665
AMSTERDAMER STR. / BRÜSSELER STR. / MÜLLERSTR.,1,2017,35,13.353938925000001,52.54933835,,3,,,4067902-4555101-4581776
ANTONSTR. / MÜLLERSTR.,1,2017,35,13.3609549,52.545467,,2,,,4067902-53163726
ANTWERPENER STR. / BRÜSSELER STR.,1,2017,35,13.3505749,52.5472238,,2,,,4581776-4594087
ANTWERPENER STR. / SEESTR. / TOGOSTR.,1,2017,35,13.348524,52.5486299,,3,,,4429838-4594087-4596957
ARMENISCHE STR. / UNGARNSTR.,1,2017,35,13.3581351,52.5566162,,2,,,4581779-25575396
BARFUSSTR.,1,2017,35,13.3497820359594,52.5573476179674,0.0,1,940.435574929294,1880.871149858588,4581771
BARFUSSTR. / MÜLLERSTR. / TRANSVAALSTR.,1,2017,35,13.345129624999998,52.55430195,,3,,,4067902-4581771-4581772
BRÜSSELER STR.,1,2017,35,13.3499536326951,52.5469014699841,0.0,1,747.320736457229,1494.641472914458,4581776
BRÜSSELER STR. / GENTER STR.,2,2017,35,13.3523229,52.5482953,,2,,,4581776-4581778
BUCHSTR. / FÖHRER STR.,2,2017,35,13.3468558,52.5403561,,2,,,4543444-4543567
BURGSDORFSTR. / MÜLLERSTR.,1,2017,35,13.364066,52.5437037,,2,,,4067902-4543575
BURGSDORFSTR. / WILLDENOWSTR.,1,2017,35,13.3626747,52.5428179,,2,,,4543575-447815502
CHARLES-CORCELLE-RING,2,2017,35,13.3179817286256,52.5511313199179,0.0,1,2442.09138403411,4884.18276806822,4674816
DOHNAGESTELL / SEESTR.,2,2017,35,13.3355842,52.5420291,,2,,,4429838-4531771
DUBLINER STR. / MÜLLERSTR.,1,2017,35,13.3409643,52.5567917,,2,,,4067902-5120958
EDINBURGER STR.,1,2017,35,13.3465749065413,52.5569533763818,0.0,1,1193.30129530329,2386.60259060658,4581781
EDINBURGER STR. / SCHÖNINGSTR.,1,2017,35,13.3450047,52.5578402,,2,,,4581781-4581785
FENNSTR.,7,2017,35,13.3657270223809,52.5398349207746,0.5249873699710701,1,978.50451720359,1443.3065214156557,4402643
FENNSTR. / MÜLLERSTR.,8,2017,35,13.3684887,52.541111599999994,,2,,,4067902-4402643
FENNSTR. / REINICKENDORFER STR. / SCHÖNWALDER STR.,3,2017,35,13.369813825000001,52.541777025,,3,,,4402643-4541085-24700551
FENNSTR. / TEGELER STR.,7,2017,35,13.3615995,52.5379488,,2,,,4402643-4632773
FÖHRER STR. / NORDUFER / FÖHRER BRÜCKE,3,2017,35,13.344972455927826,52.53908714815625,,3,,,4543436-4543443-4543444
GENTER STR.,1,2017,35,13.3545835224586,52.5468082819778,0.0,1,879.277382246628,1758.554764493256,4581778
GENTER STR. / LÜDERITZSTR. / SEESTR.,3,2017,35,13.3501554,52.5496934,,3,,,4429838-4581773-4581778
GENTER STR. / TRIFTSTR.,2,2017,35,13.3590133,52.5439257,,2,,,4543569-4581778
GERICHTSTR.,2,2017,35,13.3699175145745,52.5447410852274,0.16965908735444715,1,1249.82232619105,2287.6009371653145,4595080
GERICHTSTR. / MÜLLERSTR. / TRIFTSTR. / MAX-JOSEF-METZGER-PLATZ,3,2017,35,13.361787199999998,52.54480685,,3,,,4067902-4543569-4595080
GERICHTSTR. / REINICKENDORFER STR.,3,2017,35,13.3701891,52.54466775,,2,,,4541085-4595080
GLASGOWER STR.,1,2017,35,13.3434015739202,52.5563979092651,0.0,1,486.319898885058,972.639797770116,4581782
GLASGOWER STR. / SCHÖNINGSTR.,1,2017,35,13.343089,52.5565758,,2,,,4581782-4581785
GUINEASTR.,1,2017,35,13.3433522554375,52.5494386049203,0.0,1,559.018112336935,1118.03622467387,4581775
GUINEASTR. / LÜTTICHER STR. / SEESTR.,1,2017,35,13.3463516,52.5477079,,3,,,4429838-4429871-4581775
HOCHSTÄDTER STR.,1,2017,35,13.3646832348927,52.5512417227155,0.0,1,305.675589595952,611.351179191904,4594783
INDISCHE STR.,1,2017,35,13.3576398792083,52.5546944636201,0.0,1,256.66877730281,513.33755460562,4581780
INDISCHE STR. / OUDENARDER STR. / SEESTR. / WILHELM-HASENCLEVER-PLATZ,2,2017,35,13.3590061,52.5538902,,3,,,4429838-4555097-4581780
KAMERUNER STR. / MÜLLERSTR.,2,2017,35,13.3492596,52.5520911,,2,,,4067902-4581774
LIEBENWALDER STR.,1,2017,35,13.3622691874253,52.5520175042407,0.0,1,632.404285756347,1264.808571512694,4555096
LIEBENWALDER STR. / REINICKENDORFER STR.,1,2017,35,13.3668994,52.5521362,,2,,,4541085-4555096
LINDOWER STR.,1,2017,35,13.3674383519764,52.5433681281588,0.0,1,249.683602645396,499.367205290792,6182064
LIVERPOOLER STR. / MÜLLERSTR.,1,2017,35,13.3397928,52.5574405,,2,,,4067902-4581784
LÜDERITZSTR.,1,2017,35,13.3454665847979,52.5523496066406,0.0,1,868.870527081255,1737.74105416251,4581773
LUXEMBURGER STR. / MÜLLERSTR. / SCHULSTR.,1,2017,35,13.3591611,52.5463935,,3,,,4067902-4401840-4571515
LUXEMBURGER STR. / TEGELER STR.,2,2017,35,13.3550638,52.5440422,,2,,,4401840-4632773
LYNARSTR. / TEGELER STR.,1,2017,35,13.3588211,52.5399338,,2,,,4543574-4632773
MARKSTR. / REGINHARDSTR. / UNGARNSTR. / LOUISE-SCHROEDER-PLATZ,1,2017,35,13.365034516666668,52.55800735,,4,,,4541086-4581779-4610040-4610134
MAXSTR. / SCHULSTR.,1,2017,35,13.3643204,52.54962235,,2,,,4555099-4571515
MÜLLERSTR.,15,2017,35,13.3518748423492,52.5504482656004,0.9981591257301844,1,7379.8062940365,7393.3915895594155,4067902
MÜLLERSTR. / OSTENDER STR. / UTRECHTER STR.,1,2017,35,13.355572550000002,52.548471,,3,,,4067902-4594785-28335665
MÜLLERSTR. / OTAWISTR. / SCHÖNINGSTR.,2,2017,35,13.342204774999999,52.555975025,,3,,,4067902-4581785-4605295
MÜLLERSTR. / SEESTR.,11,2017,35,13.3522593,52.5503948,,2,,,4067902-4429838
NAZARETHKIRCHSTR.,2,2017,35,13.360630927258,52.5486033946053,0.0,1,510.981262009872,1021.962524019744,4555098
NORDUFER,1,2017,35,13.3492536700652,52.5389859980064,0.0,1,1277.1144198598,2554.2288397196,4543436
NORDUFER / SAMOASTR.,1,2017,35,13.3548814,52.5396867,,2,,,4543436-25356421
NORDUFER / SEESTR. / SEESTRAßENBRÜCKE NÖRDLICH,3,2017,35,13.3398508,52.54133885,,2,,,4429838-4543436
OSLOER STR. / REINICKENDORFER STR. / SEESTR. / LOUISE-SCHROEDER-PLATZ,3,2017,35,13.365542499999998,52.557019033333326,,4,,,4429838-4541085-4541086-4544060
OSTENDER STR.,1,2017,35,13.3515068484461,52.5459638812822,0.0,1,780.267207647697,1560.534415295394,28335665
OTAWISTR.,2,2017,35,13.3399202892142,52.5544671730844,0.0,1,806.572221056301,1613.144442112602,4605295
OUDENARDER STR.,1,2017,35,13.3625626288689,52.5534763422357,0.0,1,511.229797464669,1022.459594929338,4555097
OUDENARDER STR. / REINICKENDORFER STR.,1,2017,35,13.3662374,52.5534661,,2,,,4541085-4555097
PLANTAGENSTR. / REINICKENDORFER STR.,1,2017,35,13.3692906,52.5461788,,2,,,4541085-25070103
PRINZ-EUGEN-STR.,1,2017,35,13.3649638509108,52.5475917877788,0.0,1,361.414330658576,722.828661317152,375861845
PRINZ-EUGEN-STR. / SCHULSTR.,1,2017,35,13.3630824,52.5487678,,2,,,4571515-375861845
RAVENÉSTR. / REINICKENDORFER STR.,1,2017,35,13.3698661,52.5428796,,2,,,4541085-4596983
REINICKENDORFER STR.,5,2017,35,13.3689120610446,52.5487338479665,0.8794046794789261,1,4062.82366606871,4552.781188298871,4541085
REINICKENDORFER STR. / REINICKENDORFER STR.,1,2017,35,13.3689120610446,52.5487338479665,0.8794046794789261,1,4062.82366606871,4552.781188298871,4541085
REINICKENDORFER STR. / SCHULSTR.,1,2017,35,13.36738665,52.55149775,,2,,,4541085-4571515
RUHEPLATZSTR. / SCHULSTR. / TURINER STR.,1,2017,35,13.3615923,52.5479119,,3,,,4571515-4594784-4594805
SCHULSTR.,2,2017,35,13.3653017136534,52.5501591083737,0.9752339016313881,1,2452.92251862559,2513.6718390124547,4571515
SEESTR.,4,2017,35,13.3458635214166,52.5474479356256,0.9926220370578581,1,7000.96397383777,7052.616826596016,4429838
SEESTR. / SYLTER STR.,2,2017,35,13.3362871,52.5423982,,2,,,4429838-4543437
SEESTR. / TURINER STR.,1,2017,35,13.3545768,52.5519989,,2,,,4429838-4594784
SPRENGELSTR.,1,2017,35,13.3551390420985,52.5418163933278,0.0,1,581.920576476223,1163.841152952446,4543570
TEGELER STR. / TRIFTSTR.,1,2017,35,13.3561942,52.543261,,2,,,4543569-4632773
TOGOSTR.,1,2017,35,13.3398998046872,52.5535205339445,0.8396104961458825,1,3079.57464394088,3573.506093164278,4596957
TRANSVAALSTR.,2,2017,35,13.3375890137086,52.5493977587916,0.6416724213331972,1,1995.45017044306,2710.4749983681804,4581772
TRIFTSTR.,2,2017,35,13.3563067872449,52.5432843075349,0.14973071435841573,1,945.956770910061,1750.2747587595784,4543569
UNGARNSTR. / LOUISE-SCHROEDER-PLATZ,1,2017,35,13.3642412,52.5579549,,2,,,4541086-4581779
WINKELRIEDSTR.,1,2017,35,13.3567089694434,52.5610266457145,0.0,1,255.394264944459,510.788529888918,4610043
ACKERSTR. / BERNAUER STR.,1,2017,36,13.3901238,52.5354619,,2,,,4597029-4597231
BADSTR.,2,2017,36,13.3822636596656,52.5518673817649,0.9929714950574722,1,1748.32088771357,1760.6089697139896,4740761
BADSTR. / BASTIANSTR.,1,2017,36,13.3824221,52.5518053,,2,,,4603313-4740761
BADSTR. / BÖTTGERSTR. / BEHMSTR.,4,2017,36,13.386574199999998,52.549412275,,3,,,4215491-4603311-4740761
BADSTR. / BUTTMANNSTR.,1,2017,36,13.3796467,52.5528066,,2,,,4603267-4740761
BADSTR. / EXERZIERSTR. / KOLONIESTR. / SCHWEDENSTR. / UFERSTR.,1,2017,36,13.3770913,52.553827049999995,,5,,,4603200-4637761-4740761-8004000-10856951
BADSTR. / GRÜNTALER STR.,3,2017,36,13.3847187,52.5506755,,2,,,4632781-4740761
BADSTR. / HOCHSTR.,2,2017,36,13.3853987,52.5500846,,2,,,4215486-4740761
BADSTR. / PANKSTR. / PRINZENALLEE,2,2017,36,13.3814425,52.5521891,,3,,,4543924-4544070-4740761
BEHMSTR.,1,2017,36,13.3953289551281,52.5506414571062,0.4864794445776924,1,1334.8391639125,2020.3065127642958,4215491
BELLERMANNSTR.,2,2017,36,13.3878680916174,52.5524075114487,0.0,1,838.665800148262,1677.331600296524,4603344
BELLERMANNSTR. / JÜLICHER STR. / BEHMSTR.,2,2017,36,13.3913449,52.5503112,,3,,,4215491-4603344-28215034
BELLERMANNSTR. / PRINZENALLEE,3,2017,36,13.383622,52.5551236,,2,,,4544070-4603344
BERNAUER STR.,2,2017,36,13.3951764403349,52.5380184369245,0.0977170677706746,1,1520.73336512866,2892.865124955916,4597231
BERNAUER STR. / RUPPINER STR.,2,2017,36,13.3990111,52.5390995,,2,,,4597231-31352063
BERNAUER STR. / SWINEMÜNDER STR.,1,2017,36,13.400053,52.539391,,2,,,4597231-4603411
BERNAUER STR. / WOLLINER STR.,3,2017,36,13.4015572,52.5398222,,2,,,4597231-4603414
BIESENTALER STR. / PRINZENALLEE,1,2017,36,13.3854972,52.5575075,,2,,,4544070-28273682
BORNEMANNSTR. / UFERSTR.,1,2017,36,13.3729275,52.549733,,2,,,4603198-4603200
BORNHOLMER STR.,1,2017,36,13.4048062608214,52.5541695052603,1.0,1,2296.8704016591,2296.8704016591,4588954
BÖTTGERSTR. / PANKSTR. / THURNEYSSERSTR.,2,2017,36,13.3785223,52.5503289,,3,,,4543924-4603268-4603311
BRUNNENSTR.,6,2017,36,13.3942556098457,52.5404041910468,0.7801426974257535,1,3704.52094843098,4518.986931482805,4402087
BRUNNENSTR. / BERNAUER STR.,7,2017,36,13.3960869,52.5382802,,2,,,4402087-4597231
CHAUSSEESTR.,1,2017,36,13.379871267827,52.5331325011103,0.4036370055221536,1,2035.46630228853,3249.3430814800668,4597207
CHAUSSEESTR. / LIESENSTR.,4,2017,36,13.3745282,52.5372642,,2,,,4597207-34956511
DEMMINER STR.,2,2017,36,13.3966567176888,52.541870149732,0.0,1,413.369954179011,826.739908358022,8003638
DEMMINER STR. / SWINEMÜNDER STR.,1,2017,36,13.3980069,52.5422551,,2,,,4603411-8003638
DEMMINER STR. / USEDOMER STR. / BRUNNENSTR.,1,2017,36,13.3937741,52.5411259,,3,,,4402087-4597040-8003638
DRONTHEIMER STR.,2,2017,36,13.3769557878207,52.5586844400772,0.0,1,463.112130878011,926.224261756022,4610130
DRONTHEIMER STR. / KOLONIESTR. / OSLOER STR.,6,2017,36,13.37714195,52.556372325,,3,,,4544060-4610130-4637761
EXERZIERSTR.,1,2017,36,13.37415990181,52.5539376358596,0.48757683947316366,1,525.08172242466,794.1457581643793,8004000
EXERZIERSTR. / GOTTSCHEDSTR.,1,2017,36,13.3743555,52.5539107,,2,,,4603196-8004000
GARTENPLATZ / GARTENSTR.,1,2017,36,13.3823887,52.5376777,,2,,,4596993-4597055
GERICHTSTR. / HOCHSTR. / NEUE HOCHSTR.,1,2017,36,13.376408,52.5430779,,3,,,4215486-4543954-4595080
GLEIMSTR.,3,2017,36,13.4041810715173,52.5468661374807,0.15734252306943278,1,1210.19257555,2229.970397863068,4606142
GOTENBURGER STR. / PRINZENALLEE,1,2017,36,13.3850062,52.5570502,,2,,,4544070-27850036
GOTTSCHALKSTR.,1,2017,36,13.3892783383912,52.5640238429858,0.0,1,288.295868587898,576.591737175796,4637775
GOTTSCHALKSTR. / WOLLANKSTR.,1,2017,36,13.3910215,52.5632822,,2,,,4632866-4637775
GOTTSCHEDSTR.,1,2017,36,13.3713995887367,52.5518319431207,0.0,1,601.75146050721,1203.50292101442,4603196
GRENZSTR. / NEUE HOCHSTR. / SCHULZENDORFER STR.,1,2017,36,13.375617,52.5403122,,3,,,4543954-4596986-4596994
GRÜNTALER STR. / OSLOER STR. / BORNHOLMER STR.,2,2017,36,13.391440775,52.555382125,,3,,,4544060-4588954-4632781
HANSASTR. / RESIDENZSTR.,1,2017,36,13.3711055,52.5587132,,2,,,4594653-4596963
HOCHSTR.,7,2017,36,13.3808068280143,52.5464733230225,0.0,1,940.933080896021,1881.866161792042,4215486
HOCHSTR. / WIESENSTR. / WIESENBRÜCKE,1,2017,36,13.3785973,52.5447626,,2,,,4215486-4597034
HUSSITENSTR. / BERNAUER STR.,6,2017,36,13.3912458,52.5361759,,2,,,4597231-42689935
JULIE-WOLFTHORN-STR. / GARTENSTR. / BERNAUER STR.,5,2017,36,13.387481300000001,52.53345295,,3,,,4596993-4597231-6183134
KOLONIESTR.,1,2017,36,13.3806431661553,52.560783377827,0.07570187278333945,1,1688.99358211885,3250.1271869522625,4637761
KOLONIESTR. / SOLDINER STR.,1,2017,36,13.380181,52.5603779,,2,,,4637761-8150022
LORTZINGSTR. / VOLTASTR. / BRUNNENSTR.,2,2017,36,13.392656474999999,52.542527925,,3,,,4402087-4597039-4887794
MÜLLERSTR.,2,2017,36,13.3518748423492,52.5504482656004,0.9981591257301844,1,7379.8062940365,7393.3915895594155,4067902
MÜLLERSTR. / SCHULZENDORFER STR. / SELLERSTR.,3,2017,36,13.370590400000001,52.53992905,,3,,,4067902-4596986-5133264
NEUE HOCHSTR.,2,2017,36,13.3755965669826,52.5407089787736,0.0,1,592.031372286574,1184.062744573148,4543954
NEUE HOCHSTR. / SCHÖNWALDER STR.,2,2017,36,13.3755074,52.5424614,,2,,,4543954-24700551
NORDBAHNSTR. / WOLLANKSTR.,2,2017,36,13.393206,52.56443,,2,,,4632866-10856598
ORTHSTR. / SCHÖNSTEDTSTR.,1,2017,36,13.373989,52.5504811,,2,,,24700559-24700580
OSLOER STR.,2,2017,36,13.378493995869,52.5561968961461,1.0,1,3533.67885310872,3533.67885310872,4544060
OSLOER STR. / PRINZENALLEE,1,2017,36,13.3842437,52.5560311,,2,,,4544060-4544070
OSLOER STR. / SCHWEDENSTR.,2,2017,36,13.37380735,52.556709749999996,,2,,,4544060-10856951
OSLOER STR. / STOCKHOLMER STR. / TRAVEMÜNDER STR. / OSLOER-STRAßEN-BRÜCKE,1,2017,36,13.381553625,52.556164949999996,,3,,,4544060-4637763-10753280
PANKSTR.,12,2017,36,13.3759211030206,52.5487577218557,0.972094418856772,1,2171.55876031045,2232.157369503581,4543924
PANKSTR. / WIESENSTR.,1,2017,36,13.3739736,52.5475498,,2,,,4543924-4597034
PRINZENALLEE,6,2017,36,13.3861087761374,52.5585858041967,0.5114537937055469,1,3389.0932703729,5044.821930391641,4544070
PRINZENALLEE / SOLDINER STR.,4,2017,36,13.38625565,52.558690600000006,,2,,,4544070-8150022
RAMLERSTR. / BRUNNENSTR.,1,2017,36,13.3892418,52.5471203,,2,,,4402087-182674122
REGINHARDSTR. / RESIDENZSTR.,1,2017,36,13.36987125,52.55973675,,2,,,4594653-4610134
REINICKENDORFER STR.,1,2017,36,13.3689120610446,52.5487338479665,0.8794046794789261,1,4062.82366606871,4552.781188298871,4541085
RESIDENZSTR.,1,2017,36,13.3637448991295,52.5650633341418,0.9314703153014364,1,3896.16245265195,4163.16523706657,4594653
RÜGENER STR. / GLEIMSTR. / SWINEMÜNDER STR.,1,2017,36,13.3952896,52.5460366,,3,,,4603411-4603463-4606142
SCHERINGSTR.,1,2017,36,13.3814025490477,52.5413633033421,0.0,1,271.492424565489,542.984849130978,4597032
SCHERINGSTR. / GARTENSTR. / LIESENSTR.,7,2017,36,13.37972165,52.5403563,,3,,,4596993-4597032-34956511
SCHWEDENSTR.,2,2017,36,13.3745015563418,52.5560104503888,1.0,1,1197.20697058738,1197.20697058738,10856951
SOLDINER STR.,1,2017,36,13.3853538628969,52.5589423849343,0.0,1,1565.80486910469,3131.60973820938,8150022
STEEGERSTR.,1,2017,36,13.3954223257577,52.5614435702586,0.0,1,767.082753284744,1534.165506569488,24700857
STRALSUNDER STR. / WATTSTR. / STRELITZER STR.,1,2017,36,13.3919082,52.5388941,,3,,,4603412-147659847-172920331
SWINEMÜNDER STR.,1,2017,36,13.3983587442653,52.5422746032307,0.0,1,2215.69597963911,4431.39195927822,4603411
USEDOMER STR. / WATTSTR.,1,2017,36,13.3906735,52.5402473,,2,,,4597040-172920331
WIESENSTR.,2,2017,36,13.3752706894401,52.5467772234991,0.0,1,991.970662394706,1983.941324789412,4597034
WOLGASTER STR. / BERNAUER STR.,2,2017,36,13.3979548,52.538801,,2,,,4597231-24911800
WOLLANKSTR.,2,2017,36,13.3939346880871,52.5648348836596,0.023461843307731874,1,1548.42846053417,3060.527935154055,4632866
AKAZIENSTR.,3,2017,41,13.3544609497936,52.4877569860132,0.029506471633047343,1,472.230518365009,930.5271803356217,34625336
AKAZIENSTR. / APOSTEL-PAULUS-STR.,1,2017,41,13.3536878,52.488676,,2,,,4583368-34625336
AKAZIENSTR. / GOLTZSTR. / GRUNEWALDSTR.,1,2017,41,13.353202125,52.48987585,,3,,,4525717-34625336-51196439
ALVENSLEBENSTR. / BÜLOWSTR. / KULMER STR.,1,2017,41,13.3660957,52.4952733,,3,,,4618713-4618810-4710639
AN DER URANIA,3,2017,41,13.3483404065023,52.5018636633257,1.0,1,620.174875653392,620.174875653392,37535146
