street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
INVALIDENSTR.,6,2010,31,13.3771973478674,52.5288102547119,0.577911573984823,1,4117.44361832168,5855.3689143853135,4395577
INVALIDENSTR. / AM NORDBAHNHOF,2,2010,31,13.3853156,52.5311743,,2,,,4395577-4597201
INVALIDENSTR. / EICHENDORFFSTR.,1,2010,31,13.3868252,52.5314108,,2,,,4395577-53257010
INVALIDENSTR. / HESSISCHE STR. / BRÜCKE AM NEUEN TOR (PANKE),2,2010,31,13.3793664,52.529493,,2,,,4383280-4395577
INVALIDENSTR. / PLATZ VOR DEM NEUEN TOR,3,2010,31,13.3784455,52.5291991,,2,,,4395577-4592757
JOHANNISSTR. / TUCHOLSKYSTR.,1,2010,31,13.3925491,52.5243653,,2,,,6227658-24243107
JULIE-WOLFTHORN-STR. / AM NORDBAHNHOF / ZINNOWITZER STR.,1,2010,31,13.3843541,52.5320527,,3,,,4597200-4597201-6183134
KAPELLE-UFER,1,2010,31,13.374129388681,52.5233049522121,0.0,1,400.653563433211,801.307126866422,26109166
KASTANIENALLEE,1,2010,31,13.4082459550556,52.5371799060945,0.11853422081790879,1,1030.28865012961,1938.4528378985717,4068019
KASTANIENALLEE / SCHWEDTER STR.,1,2010,31,13.4067469,52.5357117,,2,,,4068019-4606228
KRAUSNICKSTR. / MONBIJOUSTR. / ORANIENBURGER STR.,5,2010,31,13.395268524999999,52.524394375,,3,,,4396823-23852035-225400578
LINIENSTR.,9,2010,31,13.4009301355964,52.5289332162167,0.0,1,1990.97237977231,3981.94475954462,4613296
LINIENSTR. / ROSA-LUXEMBURG-STR.,1,2010,31,13.4102869,52.5280928,,2,,,4613296-4613297
LINIENSTR. / ROSENTHALER STR.,1,2010,31,13.4018841,52.5289578,,2,,,4610364-4613296
LINIENSTR. / RÜCKERSTR.,1,2010,31,13.4074576,52.5284664,,2,,,4613296-4790879
LINIENSTR. / TUCHOLSKYSTR.,1,2010,31,13.3928956,52.5274816,,2,,,4613296-24243107
LUISENSTR.,2,2010,31,13.3794741500379,52.5236327675154,0.07074787731710472,1,955.146283047805,1842.7179940426554,4412886
MAX-BEER-STR.,1,2010,31,13.4086933505831,52.5263772075922,0.0,1,426.442553641353,852.885107282706,4613293
MAX-BEER-STR. / MÜNZSTR. / ROCHSTR.,2,2010,31,13.407901,52.5245208,,3,,,4613292-4613293-25294728
MEMHARDSTR. / MÜNZSTR. / ROSA-LUXEMBURG-STR.,1,2010,31,13.4096279,52.5239846,,3,,,4613292-4613297-4613308
MONBIJOUPLATZ,1,2010,31,13.39909819609,52.5231828218626,1.0,1,353.433491847585,353.433491847585,4610362
MONBIJOUSTR.,1,2010,31,13.3946190624389,52.5232970963987,0.0,1,248.479663076445,496.95932615289,23852035
MÜNZSTR.,4,2010,31,13.4082042642524,52.5244207468142,0.2924150649105682,1,288.986702892598,493.4693403005659,4613292
NEUE PROMENADE,1,2010,31,13.4013784432526,52.5226132292823,0.0,1,285.685418482847,571.370836965694,23809677
NEUE SCHÖNHAUSER STR.,2,2010,31,13.4047806317713,52.5245713984534,1.0,1,227.752594144466,227.752594144466,11103418
NEUE SCHÖNHAUSER STR. / ROSENTHALER STR.,5,2010,31,13.4031514,52.524715,,2,,,4610364-11103418
ORANIENBURGER STR.,5,2010,31,13.3937862989125,52.5247602829087,0.4826833092315801,1,1221.75498297517,1853.789227697712,4396823
ORANIENBURGER STR. / TUCHOLSKYSTR.,1,2010,31,13.3928843,52.5249837,,2,,,4396823-24243107
PFLUGSTR.,2,2010,31,13.3801533646616,52.5360552155051,1.0,1,202.573998538967,202.573998538967,4383367
PLATZ VOR DEM NEUEN TOR / PLATZ VOR DEM NEUEN TOR,1,2010,31,13.3786098591034,52.5286620206102,0.0,1,360.752718042555,721.50543608511,4592757
REINHARDTSTR.,5,2010,31,13.3820820182759,52.5229818537088,0.0,1,785.094923578094,1570.189847156188,35556702
REINHARDTSTR. / REINHARDTSTR.,1,2010,31,13.3820820182759,52.5229818537088,0.0,1,785.094923578094,1570.189847156188,35556702
ROBERT-KOCH-PLATZ / LUISENSTR.,1,2010,31,13.3787982,52.5275689,,2,,,4412886-29312187
ROCHSTR.,2,2010,31,13.406817143806,52.5229132771822,0.0,1,510.323989479724,1020.647978959448,25294728
ROSA-LUXEMBURG-STR.,2,2010,31,13.4106629124001,52.5253290589138,0.3439009431600817,1,952.084151268343,1576.745664947737,4613297
ROSENTHALER STR.,6,2010,31,13.4034752693213,52.52668993903,0.2801797469238125,1,902.017893602025,1551.3086420538841,4610364
SCHARNHORSTSTR.,1,2010,31,13.3723223096558,52.5322041986005,0.0,1,963.139197495189,1926.278394990378,4396910
SCHIFFBAUERDAMM,4,2010,31,13.3811056883094,52.5197619877598,0.0,1,1329.22083626851,2658.44167253702,4403508
SCHUMANNSTR.,1,2010,31,13.3803918214207,52.5236430786125,0.6608908458754789,1,390.352424486568,522.7245049646641,4592725
SCHWARTZKOPFFSTR.,1,2010,31,13.3800178116676,52.5348695216122,0.7686506984034492,1,254.705247137337,313.6311281755368,4383365
SCHWEDTER STR.,1,2010,31,13.4050284833094,52.5390712778137,0.0,1,2348.94092287151,4697.88184574302,4606228
SOPHIENSTR.,1,2010,31,13.4008031943254,52.5256415795011,1.0,1,379.069812689832,379.069812689832,4610355
SPANDAUER STR.,1,2010,31,13.4059777907207,52.519192314698,1.0,1,1278.52457988862,1278.52457988862,4773465
SWINEMÜNDER STR. / ZIONSKIRCHPLATZ / ZIONSKIRCHSTR.,1,2010,31,13.4034913,52.5352236,,2,,,4603411-4606213
TORSTR.,17,2010,31,13.4037471907482,52.5296986254108,0.7001369143168477,1,3145.4879237484,4088.7036385426877,4597208
TORSTR. / ALTE SCHÖNHAUSER STR. / SCHÖNHAUSER ALLEE / ROSA- LUXEMBURG-STR.,4,2010,31,13.409600033333334,52.52872513333333,,4,,,4597208-4613297-4615362-24241762
TORSTR. / BORSIGSTR.,1,2010,31,13.3913963,52.5280319,,2,,,4597206-4597208
TORSTR. / GORMANNSTR.,2,2010,31,13.4054099,52.5295967,,2,,,4597208-23852056
TORSTR. / STRAßBURGER STR. / ZOLASTR.,2,2010,31,13.411970475,52.528304875,,3,,,4597208-4615003-23294704
TORSTR. / TUCHOLSKYSTR.,2,2010,31,13.3924247,52.5282329,,2,,,4597208-24243107
TORSTR. / WEYDINGERSTR.,1,2010,31,13.41469576438255,52.527214337149445,,2,,,4597208-4613299
UNTERBAUMSTR.,1,2010,31,13.3769828291751,52.5226834153887,0.0,1,141.589631035529,283.179262071058,43027203
VETERANENSTR.,1,2010,31,13.4012301941676,52.5331408881211,0.0,1,355.542216187607,711.084432375214,22773266
WEINBERGSWEG,5,2010,31,13.4026667464784,52.5314428983405,0.0,1,446.955769232503,893.911538465006,16571799
WÖHLERTSTR.,1,2010,31,13.3777900675547,52.5364904106733,1.0,1,235.131268688645,235.131268688645,6182767
ZIEGELSTR.,1,2010,31,13.3899379478047,52.5234749401909,0.0,1,296.391973996335,592.78394799267,168940071
ZIONSKIRCHSTR.,1,2010,31,13.404782506218,52.5341221798494,0.3020766014360437,1,1034.74118615145,1756.9112714243693,4606213
ADALBERTSTR. / KÖPENICKER STR.,1,2010,32,13.4246719,52.5088129,,2,,,4612423-4616595
ALEXANDERPLATZ,2,2010,32,13.40792,52.5202,0.0,1,0.0,0.0,-1
ALEXANDERSTR.,8,2010,32,13.4155310644106,52.5209565479561,0.915602203512512,1,3661.47864299658,3970.4993723514895,4613110
ALEXANDERSTR. / GRUNERSTR.,4,2010,32,13.4150346,52.5208768,,2,,,4611726-4613110
ALEXANDERSTR. / HOLZMARKTSTR. / STRALAUER STR.,5,2010,32,13.418054325,52.51549745,,3,,,4612961-4613110-4615597
ALEXANDERSTR. / JACOBYSTR.,2,2010,32,13.41741045,52.5199537,,2,,,4613110-4615547
ALEXANDERSTR. / KARL-LIEBKNECHT-STR. / MEMHARDSTR.,13,2010,32,13.41200705,52.52394145,,3,,,4067932-4613110-4613308
ALEXANDERSTR. / MAGAZINSTR. / VOLTAIRESTR.,2,2010,32,13.4178129,52.518005,,3,,,4612974-4613110-4615548
ALEXANDERSTR. / SCHICKLERSTR.,1,2010,32,13.4181199,52.5164967,,2,,,4612976-4613110
ALEXANDERSTR. / SCHILLINGSTR.,2,2010,32,13.4181649,52.5174758,,2,,,4613110-43087099
ALTE JAKOBSTR.,3,2010,32,13.4011955438572,52.5058802440365,0.06135605759428505,1,1889.47091325117,3663.011340326175,4675226
ALTE LEIPZIGER STR. / KURSTR.,1,2010,32,13.4000399,52.5129105,,2,,,15973619-24509317
AM LUSTGARTEN / KARL-LIEBKNECHT-STR. / LUSTGARTEN,4,2010,32,13.40148475,52.51849705,,2,,,4067932-23121445
ANNENSTR.,1,2010,32,13.412625053437,52.5088295348963,0.08443361357452765,1,1258.84774003485,2411.40641643843,4612871
ANNENSTR. / HEINRICH-HEINE-STR.,4,2010,32,13.4145199,52.5083817,,2,,,4612432-4612871
AXEL-SPRINGER-STR. / KOMMANDANTENSTR.,1,2010,32,13.4001179,52.5095187,,2,,,4611785-4612401
BEBELPLATZ / UNTER DEN LINDEN,1,2010,32,13.3932888,52.5172218,,2,,,4611690-4611699
BEROLINASTR. / KARL-MARX-ALLEE,2,2010,32,13.421406950000002,52.52112835,,2,,,4615496-4615614
BETHANIENDAMM,1,2010,32,13.424880093609,52.5052415941084,0.9166085495912674,1,914.444960436912,990.7018520067023,29548010
BEUTHSTR. / LEIPZIGER STR. / NIEDERWALLSTR. / SEYDELSTR. / SPITTELMARKT / WALLST,1,2010,32,13.401488580728374,52.51123879857204,,5,,,4396109-4611714-4611723-4611786-4612403
BREITE STR.,2,2010,32,13.4041651275302,52.5152278770662,0.0,1,357.473930152619,714.947860305238,37289106
BRÜCKENSTR. / RUNGESTR.,1,2010,32,13.4171834,52.5124398,,2,,,4612422-4612431
BRÜDERSTR. / GERTRAUDENSTR. / PETRIPLATZ,1,2010,32,13.4044973784051,52.51344039709565,,3,,,4610612-4773463-173296880
CAROLINE-VON-HUMBOLDT-WEG / KLEINE JÄGERSTR.,1,2010,32,13.398929,52.5131338,,2,,,4611718-147066248
CHARLOTTENSTR.,1,2010,32,13.3916375736812,52.5116418616865,0.11238960053940131,1,1627.93392563043,3072.9050076547164,22972468
CHARLOTTENSTR. / FRANZÖSISCHE STR.,2,2010,32,13.3911099,52.5148805,,2,,,22972468-23755739
CHARLOTTENSTR. / LEIPZIGER STR.,2,2010,32,13.3918317,52.5104641,,2,,,4396109-22972468
CHARLOTTENSTR. / MOHRENSTR.,1,2010,32,13.3915529,52.512229,,2,,,22972468-23755961
CHARLOTTENSTR. / UNTER DEN LINDEN,6,2010,32,13.39070725,52.51713105,,2,,,4611699-22972468
CHARLOTTENSTR. / ZIMMERSTR.,2,2010,32,13.3922625,52.5078008,,2,,,4611774-22972468
DIRCKSENSTR.,2,2010,32,13.4115505958366,52.5215625355,0.0,1,1329.63722818592,2659.27445637184,4790825
DIRCKSENSTR. / GRUNERSTR.,1,2010,32,13.4139001,52.51997245,,2,,,4611726-4790825
DIRCKSENSTR. / KARL-LIEBKNECHT-STR.,3,2010,32,13.409866350000001,52.52258165000001,,2,,,4067932-4790825
DIRCKSENSTR. / VOLTAIRESTR.,1,2010,32,13.4159756,52.517364,,2,,,4612974-4790825
DOROTHEA-SCHLEGEL-PLATZ / REICHSTAGUFER / NEUSTÄDTISCHE KIRCHSTR.,1,2010,32,13.385353741536324,52.5201782932903,,3,,,34848160-107747047-153698380
DOROTHEENSTR. / AM KUPFERGRABEN,1,2010,32,13.3961825,52.5197218,,2,,,4399491-4610480
DOROTHEENSTR. / FRIEDRICHSTR.,5,2010,32,13.3885439,52.5187163,,2,,,4399491-4402228
DOROTHEENSTR. / UNIVERSITÄTSSTR.,2,2010,32,13.3922306,52.519122,,2,,,4399491-15977422
DRESDENER STR.,1,2010,32,13.4145535193144,52.5054284574471,0.058264542961235,1,1023.0198313621,1986.4338798096076,4612864
DRESDENER STR. / HEINRICH-HEINE-STR.,1,2010,32,13.4132994,52.5069251,,2,,,4612432-4612864
EBERTSTR. / POTSDAMER PLATZ,3,2010,32,13.37663235,52.5100992,,2,,,4396116-36259518
EBERTSTR. / POTSDAMER PLATZ / LEIPZIGER PLATZ,8,2010,32,13.376717249999999,52.509811675,,3,,,4396116-34832961-36259518
ENGELDAMM,2,2010,32,13.4243641008971,52.5055483504347,1.0,1,754.22772893093,754.22772893093,4878045
FISCHERINSEL,3,2010,32,13.4061015357836,52.5126864042493,0.5809252966480696,1,525.052768918331,745.0891022968902,4840859
FRANZÖSISCHE STR.,2,2010,32,13.389199177337,52.5147643296776,0.0,1,1071.32108268466,2142.64216536932,23755739
FRIEDRICHSTR.,14,2010,32,13.3892174002213,52.514164184007,0.4517881401454918,1,4137.90843510585,6406.358914222886,4402228
FRIEDRICHSTR. / BEHRENSTR.,2,2010,32,13.3890366,52.5156494,,2,,,4402014-4402228
FRIEDRICHSTR. / FRANZÖSISCHE STR.,2,2010,32,13.3891805,52.5147632,,2,,,4402228-23755739
FRIEDRICHSTR. / GEORGENSTR.,4,2010,32,13.38834565,52.5198307,,2,,,4402228-4610476
FRIEDRICHSTR. / JÄGERSTR.,1,2010,32,13.3893371,52.5138539,,2,,,4402228-4588219
FRIEDRICHSTR. / KRAUSENSTR.,2,2010,32,13.3900548,52.5094384,,2,,,4402228-4588225
FRIEDRICHSTR. / KRONENSTR.,1,2010,32,13.3897577,52.5112313,,2,,,4402228-4611716
FRIEDRICHSTR. / LEIPZIGER STR.,4,2010,32,13.3898987,52.5103498,,2,,,4396109-4402228
FRIEDRICHSTR. / MITTELSTR.,1,2010,32,13.3886431,52.5180274,,2,,,4402228-4412868
FRIEDRICHSTR. / MOHRENSTR.,2,2010,32,13.3896085,52.5121489,,2,,,4402228-23755961
FRIEDRICHSTR. / REICHSTAGUFER / AM WEIDENDAMM / WEIDENDAMMER BRÜCKE (SPREE),1,2010,32,13.388023881273467,52.5217664147897,,4,,,4402228-4610472-6228081-34848160
FRIEDRICHSTR. / SCHÜTZENSTR.,5,2010,32,13.3902028,52.5085588,,2,,,4402228-4611773
FRIEDRICHSTR. / UNTER DEN LINDEN,3,2010,32,13.3887758,52.5171712,,2,,,4402228-4611699
FRIEDRICHSTR. / ZIMMERSTR.,5,2010,32,13.3903319,52.507675,,2,,,4402228-4611774
GEORGENSTR. / GESCHWISTER-SCHOLL-STR. / UNIVERSITÄTSSTR.,1,2010,32,13.3919971,52.5200595,,3,,,4610476-15977422-31313667
GERTRAUDENSTR.,1,2010,32,13.4045533816174,52.5133070508871,1.0,1,479.053451279691,479.053451279691,4773463
GLINKASTR. / MOHRENSTR.,4,2010,32,13.386651,52.5119242,,2,,,4588220-23755961
GLINKASTR. / NEUSTÄDTISCHE KIRCHSTR. / UNTER DEN LINDEN,4,2010,32,13.3857552,52.5169623,,3,,,4588220-4611699-153698380
GONTARDSTR.,1,2010,32,13.4105976131135,52.5213887937117,0.0,1,257.274208635449,514.548417270898,4612981
GROßER JÜDENHOF / GRUNERSTR. / JÜDENSTR.,2,2010,32,13.4101166,52.5177662,,2,,,4611726-4612968
GRUNERSTR.,3,2010,32,13.41209082499,52.519026318099,1.0,1,1437.2988080755,1437.2988080755,4611726
GRUNERSTR. / MOLKENMARKT / MÜHLENDAMM / SPANDAUER STR.,7,2010,32,13.408795419789564,52.51658925152219,,4,,,4611726-4612963-4773465-11549895
HEINRICH-HEINE-STR.,1,2010,32,13.4146374733532,52.5086449374176,0.0,1,1333.7874415469,2667.5748830938,4612432
HINTER DEM GIEßHAUS / OBERWALLSTR. / UNTER DEN LINDEN,5,2010,32,13.3963154,52.5174393,,3,,,4610524-4610600-4611699
HOLZMARKTSTR.,4,2010,32,13.4239172080791,52.5134593991525,0.7921579471158858,1,2651.71364700303,3202.8512550569612,4615597
HOLZMARKTSTR. / LICHTENBERGER STR.,1,2010,32,13.42420895,52.51352355,,2,,,4615597-4615604
INSELSTR. / RUNGESTR.,2,2010,32,13.4123066,52.5121933,,2,,,4612422-25258502
JANNOWITZBRÜCKE / ALEXANDERSTR. / HOLZMARKTSTR.,1,2010,32,13.417990225,52.515046725000005,,3,,,4613110-4615597-25086766
JERUSALEMER STR. / KRONENSTR.,1,2010,32,13.3966151,52.511637,,2,,,4611712-4611716
JERUSALEMER STR. / LEIPZIGER STR.,1,2010,32,13.39734275,52.51093745,,2,,,4396109-4611712
KARL-LIEBKNECHT-STR.,11,2010,32,13.4090561899034,52.5222625636044,1.0,1,2607.87454311259,2607.87454311259,4067932
KARL-LIEBKNECHT-STR. / SPANDAUER STR.,4,2010,32,13.404816700000001,52.520036250000004,,2,,,4067932-4773465
KARL-LIEBKNECHT-STR. / WADZECKSTR.,1,2010,32,13.414594,52.525886,,2,,,4067932-28679067
KARL-MARX-ALLEE,1,2010,32,13.4361119340258,52.5176901809043,0.9355846083787176,1,5594.33426283399,5954.6954952348,4615614
KARL-MARX-ALLEE / SCHILLINGSTR.,1,2010,32,13.4223646,52.5200767,,2,,,4615614-43087099
KEIBELSTR. / MOLLSTR.,1,2010,32,13.4172042,52.5260601,,2,,,4613112-4613304
KÖLLNISCHER FISCHMARKT / BREITE STR. / GERTRAUDENSTR. / MÜHLENDAMM / FISCHERINSE,3,2010,32,13.4057122,52.514088125,,3,,,4773463-11549895-37289106
KOMMANDANTENSTR.,1,2010,32,13.4036500984214,52.5082745776416,0.0,1,637.069672126589,1274.139344253178,4612401
KÖPENICKER STR.,6,2010,32,13.4281652536373,52.507389517507,0.08687432861103478,1,3503.49430243674,6702.624889556702,4612423
KÖPENICKER STR. / BETHANIENDAMM / ENGELDAMM,4,2010,32,13.4283097,52.50774534999999,,3,,,4612423-4878045-29548010
KÖPENICKER STR. / BRÜCKENSTR. / HEINRICH-HEINE-STR.,4,2010,32,13.4164601,52.5110048,,3,,,4612423-4612431-4612432
KÖPENICKER STR. / MICHAELKIRCHSTR.,3,2010,32,13.4211702,52.5097747,,2,,,4612423-4612875
KRONENSTR.,1,2010,32,13.3935103357327,52.5114385726178,0.24296024577978778,1,933.983291051363,1641.045772154672,4611716
KURSTR. / SPITTELMARKT,1,2010,32,13.402477,52.5118675,,2,,,4611723-15973619
KURSTR. / WERDERSCHER MARKT,1,2010,32,13.3983484,52.5146598,,2,,,4611696-15973619
LEGIENDAMM / HEINRICH-HEINE-PLATZ,1,2010,32,13.41742168522175,52.506135708483995,,2,,,4612872-31892900
LEIPZIGER STR.,3,2010,32,13.3919220792221,52.5104951160874,0.5894137123810698,1,2316.7926339543,3268.0359207124793,4396109
LEIPZIGER STR. / LEIPZIGER PLATZ,1,2010,32,13.378721299999999,52.509648999999996,,2,,,4396109-34832961
LEIPZIGER STR. / MAUERSTR.,1,2010,32,13.3873868,52.5102062,,2,,,4396109-4588224
LICHTENBERGER STR.,1,2010,32,13.4267635743312,52.5164167724736,0.5826252807626734,1,3205.25260403996,4543.044009735849,4615604
LICHTENBERGER STR. / SINGERSTR.,4,2010,32,13.426355950000001,52.516086349999995,,2,,,4615604-4616239
LITTENSTR. / SCHICKLERSTR. / STRALAUER STR.,1,2010,32,13.416030112875351,52.51586995513405,,3,,,4612961-4612965-4612976
MAGAZINSTR.,1,2010,32,13.4195721806894,52.5184857952056,0.0,1,262.363173603625,524.72634720725,4615548
MARKGRAFENSTR. / BEHRENSTR.,1,2010,32,13.3928868,52.5158801,,2,,,4402014-4611706
MARKGRAFENSTR. / KRAUSENSTR.,1,2010,32,13.3939038,52.5096905,,2,,,4588225-4611706
MARKGRAFENSTR. / KRONENSTR.,1,2010,32,13.3936078,52.5114519,,2,,,4611706-4611716
MARKGRAFENSTR. / LEIPZIGER STR.,1,2010,32,13.3937302,52.5107897,,2,,,4396109-4611706
MICHAELKIRCHSTR.,2,2010,32,13.4213915057062,52.5100838527944,0.0,1,494.500280312451,989.000560624902,4612875
MOLLSTR.,2,2010,32,13.4215198050939,52.5247060612636,0.7385948876139101,1,2363.2437012521,2981.007686573624,4613112
MOLLSTR. / PLATZ DER VEREINTEN NATIONEN,2,2010,32,13.4262253,52.523131250000006,,2,,,4613112-4615402
MÜHLENDAMM / EIERGASSE,1,2010,32,13.4086041,52.5166852,,2,,,11549895-159482051
NEUE GRÜNSTR. / SEYDELSTR.,3,2010,32,13.4045837,52.5089291,,2,,,4612403-4612410
NEUE ROßSTR.,3,2010,32,13.4092463677549,52.5114920979091,0.0,1,228.77870464622,457.55740929244,4612414
NEUE ROßSTR. / WALLSTR.,1,2010,32,13.40877975,52.5119818,,2,,,4612414-4612429
NIEDERKIRCHNERSTR.,4,2010,32,13.3822679986224,52.5072225512734,0.0,1,445.240315157175,890.48063031435,4396528
NIEDERKIRCHNERSTR. / ZIMMERSTR. / WILHELMSTR.,1,2010,32,13.3855255,52.5074274,,3,,,4396528-4401967-4611774
NIEDERLAGSTR. / WERDERSCHER MARKT,1,2010,32,13.3976877013696,52.516208373954,,2,,,4611696-4611707
NIEDERWALLSTR.,2,2010,32,13.3993431344737,52.5123508181233,0.0,1,369.448825864043,738.897651728086,4611714
OBERWALLSTR.,1,2010,32,13.3969683998073,52.5142887183573,0.0,1,210.25194278318,420.50388556636,4610524
OTTO-BRAUN-STR.,4,2010,32,13.4201775747673,52.5251683769872,1.0,1,1676.45492649926,1676.45492649926,4790833
OTTO-BRAUN-STR. / ALEXANDERSTR. / KARL-MARX-ALLEE,7,2010,32,13.4167149,52.5220587,,3,,,4613110-4615614-4790833
OTTO-BRAUN-STR. / MOLLSTR.,15,2010,32,13.420028349999999,52.52530445,,2,,,4613112-4790833
OTTO-BRAUN-STR. / WADZECKSTR.,1,2010,32,13.4185717,52.5242011,,2,,,4790833-28679067
PLANCKSTR.,1,2010,32,13.3899844604042,52.5205164927382,0.0,1,358.54195555295,717.0839111059,22972454
RATHAUSSTR.,2,2010,32,13.4088035,52.5189276,0.0,1,578.084367797396,1156.168735594792,24540240
REICHSTAGUFER,1,2010,32,13.3826660365144,52.5193265986753,0.4245577386188053,1,874.805854702098,1378.206114001382,34848160
SCHADOWSTR. / UNTER DEN LINDEN,1,2010,32,13.3839775,52.516693950000004,,2,,,4402037-4611699
SCHINKELPLATZ / AM ZEUGHAUS / UNTER DEN LINDEN / SCHLOßBRÜCKE,1,2010,32,13.398045233333335,52.51757451666666,,4,,,4610525-4611699-15971197-43230873
SCHINKELPLATZ / WERDERSCHER MARKT,1,2010,32,13.3995934,52.5157998,,2,,,4611696-43230873
SCHLOßPLATZ,1,2010,32,13.4007542952314,52.5181274746606,0.6009962538864689,1,803.847990221452,1124.5863496256445,15971196
SCHMIDSTR.,1,2010,32,13.4179399473922,52.508412331231,0.22290469372767652,1,829.907790872384,1474.8252397981466,4612878
SEYDELSTR.,1,2010,32,13.4036540106646,52.5097190275221,0.0,1,444.072828215272,888.145656430544,4612403
SINGERSTR.,1,2010,32,13.4286487104599,52.5155653326403,0.0,1,1477.58625430073,2955.17250860146,4616239
SPANDAUER STR.,1,2010,32,13.4059777907207,52.519192314698,1.0,1,1278.52457988862,1278.52457988862,4773465
SPANDAUER STR. / RATHAUSSTR.,1,2010,32,13.4069883,52.5182691,,2,,,4773465-24540240
STRESEMANNSTR.,2,2010,32,13.3829133703998,52.5039536149907,0.995383399103589,1,2609.65273593402,2621.7004610940544,4396526
TORSTR. / KARL-LIEBKNECHT-STR. / MOLLSTR. / PRENZLAUER ALLEE,9,2010,32,13.415626783333332,52.52693821666667,,4,,,4067932-4484427-4597208-4613112
UNIVERSITÄTSSTR.,1,2010,32,13.3923952001684,52.5187362097402,0.6519562677254682,1,303.97618300008,409.77318825399396,15977422
UNIVERSITÄTSSTR. / UNTER DEN LINDEN,1,2010,32,13.3926306,52.5173726,,2,,,4611699-15977422
UNTER DEN LINDEN,4,2010,32,13.3881027520159,52.516827883143,0.9769663283017286,1,2802.11561658352,2866.6586277565043,4611699
WADZECKSTR.,1,2010,32,13.4170965158719,52.5247920894245,0.15682165930057207,1,493.851736715841,910.2568246314346,28679067
WALLSTR.,1,2010,32,13.4092719023101,52.5121128805238,0.34991770201457834,1,1081.6892690581,1784.8763147935608,4612429
WEIDENDAMMER BRÜCKE (SPREE),1,2010,32,13.3879549,52.52212725,0.0,1,63.7762320879857,127.5524641759714,6228081
WERDERSCHER MARKT,1,2010,32,13.3981858098007,52.5154699949061,0.0,1,295.531231812858,591.062463625716,4611696
WILHELMSTR.,1,2010,32,13.3844814461958,52.5094928351884,0.19764554821707062,1,3469.47218616942,6253.218640079506,4401967
WILHELMSTR. / LEIPZIGER STR.,7,2010,32,13.3842175,52.5100067,,2,,,4396109-4401967
WILHELMSTR. / MOHRENSTR.,1,2010,32,13.38375945,52.5119607,,2,,,4401967-23755961
ZIETENPLATZ / MAUERSTR. / MOHRENSTR.,1,2010,32,13.3859108,52.5120724,,2,,,4588224-23755961
ZIETENPLATZ / WILHELMSTR. / MOHRENSTR. / VOßSTR.,2,2010,32,13.383593725,52.5117145,,3,,,4401967-4588215-23755961
LICHTENBERGER STR.,1,2010,32,13.4267635743312,52.5164167724736,0.5826252807626734,1,3205.25260403996,4543.044009735849,4615604
ALT-MOABIT,2,2010,33,13.3483486654161,52.5247001939769,0.8112184728067284,1,5190.53260901202,6170.409281887785,4397762
ALT-MOABIT / BEUSSELSTR. / KAISERIN-AUGUSTA-ALLEE,1,2010,33,13.3274511,52.5243617,,3,,,4397762-4403863-4403874
ALT-MOABIT / ELBERFELDER STR.,3,2010,33,13.3362497,52.5249204,,2,,,4397762-4410547
ALT-MOABIT / GOTZKOWSKYSTR.,2,2010,33,13.3297744,52.5237883,,2,,,4397762-4540284
ALT-MOABIT / JAGOWSTR.,1,2010,33,13.334147,52.5245207,,2,,,4397762-4490369
ALT-MOABIT / OTTOSTR.,2,2010,33,13.3348842,52.5247308,,2,,,4397762-4540287
ALT-MOABIT / STROMSTR. / KLEINER TIERGARTEN,4,2010,33,13.3427838,52.5254566,,2,,,4397762-4592283
AN DER PUTLITZBRÜCKE / FRIEDRICH-KRAUSE-UFER / FÖHRER BRÜCKE,3,2010,33,13.344389802926525,52.5383616977733,,3,,,4397270-4543443-4543446
BEUSSELSTR.,1,2010,33,13.3284242272587,52.5326389126686,0.5538642841519091,1,2030.7055926154,2936.675885853593,4403863
BEUSSELSTR. / ERASMUSSTR.,2,2010,33,13.328103,52.5259068,,2,,,4403863-4543406
BEUSSELSTR. / HUTTENSTR. / TURMSTR.,1,2010,33,13.328652,52.5273773,,3,,,4403863-4410061-4763465
BEUSSELSTR. / ZUFAHRTSTR. ZUM GROßMARKT / LUDWIG-HOFFMANN-BRÜCKE,1,2010,33,13.327880553747784,52.532454712657255,0.5538642841519091,1,2030.7055926154,2936.675885853593,4403863
BIRKENSTR. / PUTLITZSTR. / STEPHANSTR. / STROMSTR.,1,2010,33,13.343261283333334,52.532033766666665,,4,,,4581765-4592214-4592283-4675798
BREDOWSTR. / TURMSTR.,1,2010,33,13.3399274,52.5264365,,2,,,4410061-34487458
BREMER STR. / TURMSTR.,1,2010,33,13.337675,52.5265932,,2,,,4410061-4540288
CLAIRE-WALDOFF-PROMENADE / INVALIDENSTR.,1,2010,33,13.3607428,52.5237931,,2,,,4395577-4410151
ELBERFELDER STR. / LEVETZOWSTR. / SOLINGER STR.,1,2010,33,13.335697849999999,52.5205565,,3,,,4403837-4410547-4490370
ELLA-TREBE-STR. / BERTA-BENZ-STR.,1,2010,33,13.368219451297323,52.524151575205316,0.4046314442422679,1,366.307735684655,584.3958432421131,4401662
EMDENER STR. / TURMSTR.,1,2010,33,13.3333059,52.5269945,,2,,,4410061-4540285
