street,count,year,directorate,lat,lng,features
FRAENKELUFER / KOHLFURTER STR. / KOTTBUSSER STR. / MARIANNENSTR. / PAUL-LINCKE-U,8,2015,53,13.419590666666666,52.49641436666667,4686291-4686298-24699014-34393710
FRANZ-KLÜHS-STR.,1,2015,53,13.3916325351302,52.5009424190095,4611779
FRANZ-KLÜHS-STR. / LINDENSTR.,2,2015,53,13.3942898,52.5011012,4611779-4611784
FRANZ-KLÜHS-STR. / WILHELMSTR.,1,2015,53,13.388714,52.5007115,4401967-4611779
FRIEDRICH-STAMPFER-STR. / STRESEMANNSTR. / WILHELMSTR.,3,2015,53,13.3887386,52.49939272499999,4396526-4401967-31419957
FRIEDRICHSTR.,6,2015,53,13.3892174818268,52.5141637312519,4402228
GITSCHINER STR.,2,2015,53,13.4028161534023,52.4984197676372,4526406
GITSCHINER STR. / ALEXANDRINENSTR.,4,2015,53,13.3996239,52.4984086,4526406-17370332
GITSCHINER STR. / BÖCKLERSTR.,1,2015,53,13.4105649,52.4984719,4526406-4887458
GITSCHINER STR. / PRINZENSTR.,7,2015,53,13.4066726,52.498468,4526406-4612696
GITSCHINER STR. / SEGITZDAMM / WASSERTORSTR. / WASSERTORPLATZ,3,2015,53,13.412135964641033,52.49869772531353,4526406-4612752-4612761-4612858
GITSCHINER STR. / ZOSSENER STR. / LINDENSTR.,3,2015,53,13.39578805,52.498345125,4526406-4611784-4611905
GLOGAUER STR.,3,2015,53,13.4373089963131,52.4933499142272,4494994
GLOGAUER STR. / PAUL-LINCKE-UFER / THIELENBRÜCKE,1,2015,53,13.4356505,52.4916701,4494994-4686482-24699572
GLOGAUER STR. / REICHENBERGER STR.,2,2015,53,13.4374243,52.4934667,4494994-4686235
GÖRLITZER STR.,4,2015,53,13.4385065371404,52.4971989784923,100832885
GÖRLITZER STR. / GÖRLITZER UFER,1,2015,53,13.4449508,52.4951092,4782403-100832885
GÖRLITZER STR. / LÜBBENER STR.,1,2015,53,13.4360498,52.4979957,4686110-100832885
GÖRLITZER STR. / OPPELNER STR. / GÖRLITZER TUNNEL / GÖRLITZER-PARK,1,2015,53,13.4383387,52.4972534,4686109-100832885
GÖRLITZER STR. / SKALITZER STR. / LAUSITZER PLATZ / GÖRLITZER-PARK,2,2015,53,13.431178150000001,52.499391599999996,4612859-37555614-100832885
GROßBEERENSTR. / HALLESCHES UFER / GROßBEERENBRÜCKE,3,2015,53,13.385334808229576,52.49893242667315,4401920-11342758-16112362
HALLESCHES UFER,1,2015,53,13.3830338623878,52.4992671355186,4401920
HALLESCHES UFER / KÖTHENER STR. / REICHPIETSCHUFER / KÖTHENER BRÜCKE,1,2015,53,13.37493235,52.50300501666667,4401920-4611869-12770227-32937788
HALLESCHES UFER / MEHRINGBRÜCKE / WILHELMSTR.,4,2015,53,13.3887843,52.498126,4401920-4401967-47157388
HALLESCHES UFER / MÖCKERNSTR. / MÖCKERNBRÜCKE,2,2015,53,13.3804218,52.4992102,4401920-4406369-12770224
HALLESCHES UFER / SCHÖNEBERGER STR. / SCHÖNEBERGER BRÜCKE / MENDELSSOHN-BARTH,1,2015,53,13.376602550000001,52.50181635,4401920-4611862-12770231
HECKMANNUFER / SCHLESISCHE STR. / SCHLESISCHE BRÜCKE,1,2015,53,13.4483438,52.4975509,4686106-4686114
HEDEMANNSTR. / FRIEDRICHSTR.,2,2015,53,13.3910626,52.5032692,4402228-4611778
KOCHSTR.,2,2015,53,13.3882903517698,52.5065702715601,4887463
KOCHSTR. / RUDI-DUTSCHKE-STR. / FRIEDRICHSTR.,3,2015,53,13.3905066,52.5067076,4396302-4402228-4887463
KOCHSTR. / WILHELMSTR.,2,2015,53,13.3860741,52.506433,4401967-4887463
KOMMANDANTENSTR.,1,2015,53,13.4036500984214,52.5082745776416,4612401
KÖPENICKER STR.,9,2015,53,13.4279516019891,52.5074723749187,4612423
KÖTHENER STR. / HAFENPLATZ,2,2015,53,13.3754495,52.5039003,4611869-31416317
KOTTBUSSER STR.,6,2015,53,13.4191617799745,52.497635908415,24699014
LAUSITZER PLATZ,1,2015,53,13.430920840664,52.4996481032223,37555614
LAUSITZER STR.,1,2015,53,13.4284382546864,52.4969473727773,66861331
LAUSITZER STR. / SKALITZER STR. / LAUSITZER PLATZ,6,2015,53,13.430332400000001,52.499363349999996,4612859-37555614-66861331
LAUSITZER STR. / WIENER STR.,1,2015,53,13.4297231,52.4982618,4686018-66861331
LINDENSTR.,2,2015,53,13.3953320702555,52.5030629848034,4611784
LINDENSTR. / MARKGRAFENSTR.,2,2015,53,13.394914700000001,52.504831100000004,4611706-4611784
LOBECKSTR. / ORANIENSTR.,3,2015,53,13.4080185,52.5043998,4612404-4612695
LOBECKSTR. / RITTERSTR.,1,2015,53,13.4064628,52.5025615,4612695-4887461
LÜBBENER STR. / SKALITZER STR. / WRANGELSTR.,5,2015,53,13.4379059267386,52.500173254561744,4612859-4686110-19064220
LUCKAUER STR. / DRESDENER STR.,1,2015,53,13.414741,52.5046333,4612862-4612864
LUCKAUER STR. / ORANIENSTR.,1,2015,53,13.4132911,52.5029465,4612404-4612862
LUCKAUER STR. / SEBASTIANSTR.,1,2015,53,13.4142581,52.5040715,4612862-7913573
MANTEUFFELSTR.,3,2015,53,13.4275342270049,52.5006037488614,28969502
MANTEUFFELSTR. / KÖPENICKER STR.,2,2015,53,13.4319762,52.5057537,4612423-28969502
MANTEUFFELSTR. / NAUNYNSTR.,1,2015,53,13.4272189,52.5002411,4686496-28969502
MANTEUFFELSTR. / ORANIENSTR. / SKALITZER STR. / WIENER STR.,10,2015,53,13.426496733333332,52.4992848,4612404-4612859-4686018-28969502
MANTEUFFELSTR. / WRANGELSTR.,1,2015,53,13.4300171,52.5034897,19064220-28969502
MARIANNENSTR.,4,2015,53,13.422165101549,52.4989540028866,4686291
MARIANNENSTR. / NAUNYNSTR.,1,2015,53,13.4237412,52.5012146,4686291-4686496
MARIANNENSTR. / ORANIENSTR. / HEINRICHPLATZ,1,2015,53,13.423076000000002,52.500235125,4612404-4686291-10367550
MARIANNENSTR. / REICHENBERGER STR.,1,2015,53,13.4214933,52.4981541,4686235-4686291
MARIANNENSTR. / SKALITZER STR.,3,2015,53,13.422371,52.4991883,4612859-4686291
MARKGRAFENSTR.,2,2015,53,13.3939788276041,52.5092681188529,4611706
MEHRINGPLATZ,1,2015,53,13.3918459,52.4985758,4475759
MÖCKERNSTR.,2,2015,53,13.379810243066,52.49695171162,4406369
MÖCKERNSTR. / ASKANISCHER PLATZ / STRESEMANNSTR.,2,2015,53,13.383369300120325,52.50357701359057,4396526-4406369-4611865
MUSKAUER STR. / MARIANNENPLATZ,1,2015,53,13.4258425,52.5033909,4686486-4686493
NAUNYNSTR.,1,2015,53,13.4218605991872,52.501734048231,4686496
NEUENBURGER STR.,1,2015,53,13.39804926869,52.5000304312718,4612395
NEUENBURGER STR. / ALEXANDRINENSTR.,1,2015,53,13.4004168,52.4994519,4612395-17370332
NEUENBURGER STR. / ALTE JAKOBSTR.,1,2015,53,13.3970829,52.5002666,4612395-4675226
OBERBAUMSTR.,1,2015,53,13.4433538990798,52.5010407124773,4686099
OHLAUER STR.,2,2015,53,13.4303043815577,52.4955646254379,4494998
OHLAUER STR. / WIENER STR. / GÖRLITZER-PARK,2,2015,53,13.432042,52.497336,4494998-4686018
ORANIENSTR.,26,2015,53,13.4126693786992,52.5031096478797,4612404
ORANIENSTR. / ADALBERTSTR.,9,2015,53,13.4192769,52.5012865,4612404-4616595
ORANIENSTR. / ALEXANDRINENSTR.,1,2015,53,13.4053065,52.5051475,4612404-17370332
ORANIENSTR. / AXEL-SPRINGER-STR. / RUDI-DUTSCHKE-STR. / LINDENSTR.,1,2015,53,13.398287599999998,52.5070699,4396302-4611784-4611785-4612404
ORANIENSTR. / MORITZPLATZ,13,2015,53,13.4103809,52.5037485,4612404-51661483
ORANIENSTR. / ORANIENPLATZ,2,2015,53,13.4149431,52.5024938,4612404-4612763
ORANIENSTR. / PRINZESSINNENSTR.,5,2015,53,13.4120054,52.5032839,4612404-4612756
ORANIENSTR. / STALLSCHREIBERSTR.,1,2015,53,13.4095981,52.503967,4612404-4612406
PFUELSTR. / KÖPENICKER STR.,1,2015,53,13.4401678,52.502014,4612423-5368513
PRINZENSTR.,5,2015,53,13.4087573721448,52.5011727514292,4612696
PRINZENSTR. / MORITZPLATZ,5,2015,53,13.41078525,52.5036122,4612696-51661483
PRINZENSTR. / RITTERSTR.,1,2015,53,13.4092155,52.5017507,4612696-4887461
PRINZENSTR. / WASSERTORSTR.,4,2015,53,13.4078381,52.500013,4612696-4612752
PÜCKLERSTR.,1,2015,53,13.4313737783065,52.502982887204,4686491
PÜCKLERSTR. / KÖPENICKER STR.,2,2015,53,13.4333922,52.5051475,4612423-4686491
PUTTKAMERSTR. / WILHELMSTR.,1,2015,53,13.3871584,52.5042864,4401967-172780076
RATIBORSTR. / WIENER STR. / GÖRLITZER-PARK,1,2015,53,13.4406687,52.494416,4494993-4686018
REICHENBERGER STR.,2,2015,53,13.4279068428603,52.4962437952026,4686235
REICHPIETSCHUFER / GABRIELE-TERGIT-PROMENADE,2,2015,53,13.3739524,52.5036194,4611886-32937788
RITTERSTR.,6,2015,53,13.4057864081941,52.502771353094,4887461
RITTERSTR. / ALEXANDRINENSTR.,1,2015,53,13.4037179,52.5033692,4887461-17370332
RITTERSTR. / ALTE JAKOBSTR.,1,2015,53,13.3994458,52.5046218,4675226-4887461
RITTERSTR. / LINDENSTR.,2,2015,53,13.3970056,52.5053508,4611784-4887461
RUDI-DUTSCHKE-STR.,3,2015,53,13.3943990260212,52.5069590858815,4396302
RUDI-DUTSCHKE-STR. / MARKGRAFENSTR.,2,2015,53,13.3943752,52.5069577,4396302-4611706
SCHLESISCHE STR.,9,2015,53,13.4450352414337,52.4994709083043,4686106
SCHLESISCHE STR. / TABORSTR.,1,2015,53,13.4472887,52.4982107,4686106-176621932
SEGITZDAMM / BÖCKLERSTR.,1,2015,53,13.4112371,52.4966171,4612761-4887458
SKALITZER STR.,16,2015,53,13.4283172056161,52.4993527542541,4612859
SKALITZER STR. / SPREEWALDPLATZ,1,2015,53,13.4311505,52.4992187,4612859-4686232
STALLSCHREIBERSTR.,1,2015,53,13.4075047293751,52.5064706280987,4612406
STRESEMANNSTR.,1,2015,53,13.3829133704098,52.5039536149827,4396526
VOR DEM SCHLESISCHEN TOR,1,2015,53,13.449062291881,52.4971395290263,4686033
VOR DEM SCHLESISCHEN TOR / OBERE FREIARCHENBRÜCKE / LOHMÜHLENSTR.,1,2015,53,13.448915,52.496138200000004,4686033-4686077-4686237
WALDEMARSTR.,2,2015,53,13.4222475968668,52.5028012150643,4686487
WALDEMARSTR. / LEGIENDAMM / WALDEMARBRÜCKE,1,2015,53,13.4168523,52.5042753,4686487-31892900
WALDEMARSTR. / LEUSCHNERDAMM / WALDEMARBRÜCKE,1,2015,53,13.4174189,52.504124,4612868-4686487
WALDEMARSTR. / MARIANNENPLATZ,1,2015,53,13.4244242,52.5021981,4686487-4686493
WASSERTORSTR.,2,2015,53,13.4086170436763,52.4998032215146,4612752
WIENER STR.,5,2015,53,13.4333405086681,52.4969242705739,4686018
WILHELMSTR.,6,2015,53,13.384482183778,52.5094917125722,4401967
WRANGELSTR.,6,2015,53,13.4362790416917,52.500915502404,19064220
ZEUGHOFSTR.,1,2015,53,13.4352364133214,52.5015666215795,4686489
ZEUGHOFSTR. / KÖPENICKER STR.,1,2015,53,13.4373681,52.5034318,4612423-4686489
ANZENGRUBERSTR.,1,2015,54,13.4390537854627,52.480413318997,71827680
ARONSSTR.,1,2015,54,13.4643061770455,52.4737301074344,8508890
BÖHMISCHE STR.,1,2015,54,13.4492502728448,52.4738863104853,4849535
BÖHMISCHE STR. / HERTZBERGSTR.,3,2015,54,13.4475569,52.4761259,4849535-24804415
BÖHMISCHE STR. / THIEMANNSTR.,1,2015,54,13.4488427,52.4755903,4849535-25214405
BOUCHÉSTR. / HARZER STR.,1,2015,54,13.4442408,52.4874383,4686027-23859713
BRAUNSCHWEIGER STR.,2,2015,54,13.4484584988628,52.4712770012383,8153802
BRUSENDORFER STR. / SAALESTR. / SCHWARZASTR. / SIEGFRIED-AUFHÄUSER-PLATZ,2,2015,54,13.454918588803098,52.47284904602373,8038947-32401569-155594982-173066579
BÜRKNERSTR.,1,2015,54,13.4250939854876,52.4932358919077,4068029
BÜRKNERSTR. / FRIEDELSTR. / MAYBACHUFER / HOBRECHTBRÜCKE,2,2015,54,13.42817585992585,52.49344395845055,4068029-4680508-4714346-16114536
DONAUSTR.,1,2015,54,13.4377304912835,52.4812654258112,65707578
DONAUSTR. / ERKSTR.,2,2015,54,13.4377846,52.4812371,65706693-65707578
DONAUSTR. / INNSTR.,1,2015,54,13.4411115,52.4791959,36738530-65707578
EDERSTR.,1,2015,54,13.4549395811115,52.476288608588,19822681
ELBESTR. / WESERSTR.,1,2015,54,13.4395922,52.4840173,9188881-36738527
ERKSTR.,3,2015,54,13.4376665161479,52.4812195046915,65706693
ERKSTR. / SONNENALLEE / WILDENBRUCHSTR.,3,2015,54,13.4400214,52.4816139,4686252-5116223-65706693
FINOWSTR. / SONNENALLEE,2,2015,54,13.441376850000001,52.48103515,5116223-90288640
FRAMSTR. / PANNIERSTR.,1,2015,54,13.4329291,52.4888759,4686470-155585309
FRIEDELSTR.,1,2015,54,13.4276196497453,52.4903364162499,4714346
FRIEDELSTR. / PFLÜGERSTR.,1,2015,54,13.427896,52.491493,4495005-4714346
FRIEDELSTR. / WESERSTR.,2,2015,54,13.4279597,52.4883427,4714346-36738527
FULDASTR.,1,2015,54,13.4367763156145,52.4844665943993,30163848
FULDASTR. / SONNENALLEE,1,2015,54,13.4358151,52.4837359,5116223-30163848
FULDASTR. / WESERSTR.,1,2015,54,13.4375307,52.4850374,30163848-36738527
GRENZALLEE,1,2015,54,13.4548597793752,52.4654202125482,8008874
GRENZALLEE / NAUMBURGER STR.,2,2015,54,13.4482719,52.4645404,8008874-154837291
GRENZALLEE / NEUKÖLLNISCHE ALLEE,2,2015,54,13.46058335,52.46811995,8008874-19383831
HARZER STR.,3,2015,54,13.4480848616261,52.4854638443628,23859713
HARZER STR. / WILDENBRUCHSTR.,1,2015,54,13.4463572,52.4863649,4686252-23859713
HERMANNPLATZ,3,2015,54,13.4247414669464,52.487187043876,4680448
HERTZBERGSTR. / SONNENALLEE,1,2015,54,13.4480624,52.4776653,5116223-24804415
HOBRECHTSTR. / MAYBACHUFER / SCHINKESTR.,1,2015,54,13.4251567,52.49442055,4680508-4680510-4686461
HOBRECHTSTR. / PFLÜGERSTR.,1,2015,54,13.4260399,52.4913308,4495005-4680510
HOBRECHTSTR. / SONNENALLEE,3,2015,54,13.4269413,52.4872037,4680510-5116223
HOBRECHTSTR. / WESERSTR.,2,2015,54,13.4268502,52.488286,4680510-36738527
HÜTTENRODER WEG / WILDENBRUCHSTR.,1,2015,54,13.4455285,52.4857741,4686252-9188884
INNSTR. / SONNENALLEE,2,2015,54,13.4428089,52.4804468,5116223-36738530
INNSTR. / WESERSTR.,1,2015,54,13.4443571,52.48166,36738527-36738530
JANSASTR. / WESERSTR.,1,2015,54,13.4342718,52.4865023,36738527-131333225
KIEHLUFER / WILDENBRUCHBRÜCKE / WILDENBRUCHSTR.,1,2015,54,13.444582763213376,52.48507144654657,4686252-28196823-36739045
LAHNSTR.,2,2015,54,13.4485448893089,52.4684123264699,19822674
LAHNSTR. / NAUMBURGER STR.,1,2015,54,13.4447487,52.4679968,19822674-154837291
LAHNSTR. / NIEMETZSTR.,1,2015,54,13.4540986,52.4691131,4827301-19822674
LAUBESTR. / WILDENBRUCHSTR.,1,2015,54,13.4409847,52.4823415,4686252-4686477
LEO-SLEZAK-STR.,1,2015,54,13.4722131599318,52.4630317826213,19383841
LIBERDASTR.,1,2015,54,13.4299252043612,52.4920862899239,4495000
LIBERDASTR. / MAYBACHUFER,1,2015,54,13.4306739,52.4926517,4495000-4680508
LOHMÜHLENPLATZ / HARZER STR.,1,2015,54,13.4402518,52.489489,23859713-37776179
MANITIUSSTR.,1,2015,54,13.4322451621696,52.4913325105775,4495006
MANITIUSSTR. / NANSENSTR.,1,2015,54,13.432429,52.491277,4495002-4495006
MAYBACHUFER,4,2015,54,13.430135342354,52.4928290233504,4680508
MAYBACHUFER / PANNIERSTR. / THIELENBRÜCKE,1,2015,54,13.4351947,52.4912004,4680508-4686482-155585309
NAUMBURGER STR.,1,2015,54,13.4465693561007,52.4662696291884,154837291
NEUKÖLLNISCHE ALLEE,1,2015,54,13.4651806559498,52.4655861955595,19383831
NIEMETZSTR. / SAALESTR.,2,2015,54,13.4521916,52.47108,4827301-155594982
PANNIERSTR.,3,2015,54,13.4323941376905,52.4883057421595,155585309
PANNIERSTR. / SONNENALLEE,9,2015,54,13.4302888,52.4861434,5116223-155585309
PANNIERSTR. / WESERSTR.,2,2015,54,13.4315416,52.4874423,36738527-155585309
REUTERSTR.,1,2015,54,13.4289192586901,52.4858024249913,4686467
REUTERSTR. / SONNENALLEE,6,2015,54,13.4289531,52.4866038,4686467-5116223
RICHARDPLATZ,1,2015,54,13.4454331590925,52.4742017252966,24804412
RICHARDSTR.,1,2015,54,13.4431084537398,52.4759645641603,24669695
RICHARDSTR. / RICHARDPLATZ,1,2015,54,13.44522765,52.47404815,24669695-24804412
RICHARDSTR. / SCHÖNEWEIDER STR.,1,2015,54,13.4459637,52.47203,24669695-155594986
ROSEGGERSTR.,1,2015,54,13.4462857131195,52.4799464376449,36739047
ROSEGGERSTR. / SONNENALLEE,1,2015,54,13.4452748,52.4792089,5116223-36739047
ROSEGGERSTR. / STUTTGARTER STR.,1,2015,54,13.446116,52.4798135,10686356-36739047
ROSEGGERSTR. / WESERSTR.,1,2015,54,13.4469056,52.480432,36738527-36739047
RÜTLISTR. / WESERSTR.,1,2015,54,13.4336304,52.4867305,36738527-137084083
SAALESTR.,3,2015,54,13.4492262406161,52.47060660748,155594982
SAALESTR. / SCHUDOMASTR.,2,2015,54,13.4540985,52.4719529,4849670-155594982
SAALESTR. / SONNENALLEE,2,2015,54,13.45590385,52.4738701,5116223-155594982
SAALESTR. / ZEITZER STR.,1,2015,54,13.4456634,52.470182,24669719-155594982
SCHÖNSTEDTSTR. / SONNENALLEE,1,2015,54,13.4373747,52.4829311,5116223-30163765
SONNENALLEE,22,2015,54,13.4549625662899,52.4742818581709,5116223
SONNENALLEE / TREPTOWER STR.,2,2015,54,13.4480624,52.4776653,5116223-19822683
STUTTGARTER STR.,1,2015,54,13.4472932295751,52.4791952683551,10686356
TELLSTR.,2,2015,54,13.43208655,52.486383,131333251
THIEMANNSTR. / WESERSTR.,1,2015,54,13.4517915,52.4779908,25214405-36738527
TREPTOWER STR.,5,2015,54,13.4520396520061,52.4810810718722,19822683
WEICHSELSTR. / SONNENALLEE,1,2015,54,13.433715849999999,52.4848534,5116223-36738529
WEIGANDUFER / TREPTOWER BRÜCKE / TREPTOWER STR.,1,2015,54,13.447745995199675,52.48968236409273,9188880-19822683-132921735
WEIGANDUFER / WILDENBRUCHBRÜCKE / WILDENBRUCHPARK / WILDENBRUCHSTR.,3,2015,54,13.444434724801726,52.48492712505515,4686252-9188880-28196823
WESERSTR.,5,2015,54,13.4404340024213,52.4835999756662,36738527
WESERSTR. / TREPTOWER STR.,1,2015,54,13.4494752,52.4791371,19822683-36738527
WILDENBRUCHSTR.,3,2015,54,13.4459843139919,52.4860990493439,4686252
ZIEGRASTR. / SONNENBRÜCKE / SONNENALLEE,1,2015,54,13.4581466,52.472745,5116223-5116450
ALLERSTR. / HERMANNSTR.,1,2015,55,13.4272016,52.4752029,4526452-4526492
ALLERSTR. / SCHILLERPROMENADE,1,2015,55,13.4226121,52.4746876,4526492-132238742
ANZENGRUBERSTR. / KARL-MARX-STR.,2,2015,55,13.4365038,52.4800025,4692328-71827680
BENDASTR. / GLASOWER STR.,3,2015,55,13.437198,52.4644523,4827462-18593434
BENDASTR. / HERTASTR. / RINGBAHNSTR. / HERTABRÜCKE,1,2015,55,13.436273773538401,52.46738535011463,18593434-24159804-29892625-29892931
BODDINSTR. / HERMANNSTR.,2,2015,55,13.4253188,52.4797544,4526452-155605271
BORNSDORFER STR.,1,2015,55,13.4371912428443,52.476046500356,25968134
BRIESESTR. / KARL-MARX-STR.,1,2015,55,13.4380328,52.4782902,4692328-18908128
BRITZER DAMM,1,2015,55,13.437912923139,52.4543043127783,4662880
BRITZER DAMM / BÜRGERSTR.,1,2015,55,13.4349408,52.4613069,4662880-155594933
BRITZER DAMM / GERMANIAPROMENADE,1,2015,55,13.4350805,52.4608935,4662880-155594942
BRITZER DAMM / WEDERSTR. / A 100 BAB / 100 AS BRITZER DAMM AUSFAHRT N BRITZER DA,1,2015,55,13.4347632,52.4620315,4662880-19800238
BRITZKESTR.,1,2015,55,13.4388315941054,52.4631483375981,5095583
BRUNO-BAUER-STR. / SILBERSTEINSTR.,1,2015,55,13.4381386,52.4671597,24693618-25697595
BUSCHKRUGALLEE,2,2015,55,13.4520474064374,52.4525566547263,26285557
BUSCHKRUGALLEE / JAHNSTR.,1,2015,55,13.445828,52.4613728,5095584-26285557
COLUMBIADAMM,4,2015,55,13.4011383880226,52.4828476605316,4579851
COLUMBIADAMM / FLUGHAFENSTR. / FONTANESTR.,3,2015,55,13.4211517,52.4801925,4579851-4579853-155605282
DELBRÜCKSTR. / HERMANNSTR. / HERTASTR. / MARIENDORFER WEG,1,2015,55,13.432951359860583,52.46469868630499,4526452-19800046-24678890-29892931
DELBRÜCKSTR. / KARL-MARX-STR. / WALTERSTR.,1,2015,55,13.442488950000001,52.46557755,4692328-24678890-69600985
EMSER STR.,5,2015,55,13.4313164929961,52.4685496702645,25509293
EMSER STR. / HERMANNSTR.,2,2015,55,13.4307236,52.4684733,4526452-25509293
EMSER STR. / KARL-MARX-STR. / SAALESTR.,2,2015,55,13.4416027,52.4697228,4692328-25509293-155594982
EMSER STR. / NEIßESTR.,1,2015,55,13.4248901,52.4677986,25509293-155594969
ERKSTR. / KARL-MARX-STR.,1,2015,55,13.4353013,52.4808572,4692328-65706693
ERLANGER STR.,1,2015,55,13.4303208139714,52.4820396665249,4850062
ERLANGER STR. / FLUGHAFENSTR. / ISARSTR.,2,2015,55,13.4316183,52.4815854,4579853-4850062-97941787
FLUGHAFENSTR.,3,2015,55,13.4263668765133,52.4809910922619,4579853
FLUGHAFENSTR. / FULDASTR. / KARL-MARX-STR.,2,2015,55,13.4335541130928,52.48198437056433,4579853-4692328-30163848
FLUGHAFENSTR. / HERMANNSTR. / U-BHF. BODDINSTR.,6,2015,55,13.424985,52.4807693,4526452-4579853
FLUGHAFENSTR. / MAINZER STR.,1,2015,55,13.4277498,52.4811414,4579853-31481833
FLUGHAFENSTR. / REUTERSTR.,1,2015,55,13.4293887,52.4813362,4579853-4686467
GANGHOFERSTR. / KARL-MARX-STR. / RICHARDSTR. / WERBELLINSTR. / ALFRED-SCHOLZ-PLA,3,2015,55,13.437830312749133,52.47889782712556,4692328-24669695-28496023-279465695
GERMANIAPROMENADE,1,2015,55,13.4315677019048,52.4604631194844,155594942
GLASOWER STR. / HERMANNSTR.,1,2015,55,13.4333529,52.4640312,4526452-4827462
GLASOWER STR. / KARL-MARX-STR.,1,2015,55,13.4428366,52.465072,4692328-4827462
HASENHEIDE / HERMANNSTR. / KARL-MARX-STR. / HERMANNPLATZ,10,2015,55,13.4242908,52.4862898,4526452-4679304-4680448-4692328
HERMANNSTR.,23,2015,55,13.4272386531843,52.4751284693935,4526452
HERMANNSTR. / HERRFURTHSTR. / WERBELLINSTR.,3,2015,55,13.4261651,52.4775608,4526452-28496023-42852292
HERMANNSTR. / KIENITZER STR.,1,2015,55,13.4267805,52.4760872,4526452-118011012
HERMANNSTR. / KOPFSTR.,1,2015,55,13.4270473,52.4755081,4526452-32133489
HERMANNSTR. / KRANOLDSTR.,1,2015,55,13.4323113,52.4657645,4526452-137623810
HERMANNSTR. / LEINESTR.,3,2015,55,13.4281094,52.4734335,4526452-46672257
HERMANNSTR. / MAHLOWER STR.,1,2015,55,13.4252073,52.4800846,4526452-25680611
HERMANNSTR. / OKERSTR.,2,2015,55,13.4276553,52.4743109,4526452-155605330
HERMANNSTR. / ROLLBERGSTR.,1,2015,55,13.4259783,52.4781718,4526452-18908132
HERMANNSTR. / SELCHOWER STR.,3,2015,55,13.4255116,52.4791795,4526449-4526452
HERMANNSTR. / SIEGFRIEDSTR. / HERMANNBRÜCKE,2,2015,55,13.431165193361275,52.46783893306301,4526452-31046853-31964392
HERMANNSTR. / SILBERSTEINSTR.,1,2015,55,13.4319427,52.4664351,4526452-25697595
HERMANNSTR. / THOMASSTR.,1,2015,55,13.4289156,52.4718817,4526452-51857216
HERRFURTHSTR.,1,2015,55,13.4228159,52.4771613,42852292
HERRFURTHSTR. / LICHTENRADER STR.,1,2015,55,13.4202023,52.4768716,42852292-155605327
HERRNHUTER WEG / KARL-MARX-STR.,1,2015,55,13.439612,52.475858,4692328-155605308
HERTASTR. / SILBERSTEINSTR.,1,2015,55,13.4357041,52.4668801,25697595-29892931
ILSESTR. / JONASSTR.,1,2015,55,13.4349006,52.4715376,4827498-18908134
ILSESTR. / NOGATSTR.,1,2015,55,13.4354776,52.4697544,18908134-155594973
ILSESTR. / SCHIERKER STR.,1,2015,55,13.4352203,52.4704772,18908134-155594984
JULIUSSTR. / KARL-MARX-STR.,1,2015,55,13.4436492,52.4642409,4692328-155594947
KARL-ELSASSER-STR. / LAUTERBERGER STR. / FRIEDRICHSBRUNNER PLATZ / FRIEDRICHSBRU,1,2015,55,13.4281706,52.4594334,5095624-137231898
KARL-ELSASSER-STR. / TEMPELHOFER WEG,1,2015,55,13.4249341,52.4579133,4830085-137231898
KARL-MARX-STR.,18,2015,55,13.4364106991737,52.48007050812,4692328
KARL-MARX-STR. / KIRCHHOFSTR. / SCHIERKER STR.,1,2015,55,13.4410834,52.471342500000006,4692328-137623809-155594984
KARL-MARX-STR. / LAHNSTR. / SILBERSTEINSTR.,3,2015,55,13.4420265,52.4676698,4692328-19822674-25697595
KARL-MARX-STR. / REUTERSTR.,5,2015,55,13.4288234,52.4842449,4686467-4692328
KARL-MARX-STR. / SALTYKOWSTR.,2,2015,55,13.4390613,52.4766956,4692328-155605336
KARL-MARX-STR. / SCHÖNSTEDTSTR.,3,2015,55,13.4346056,52.4814489,4692328-30163765
KARL-MARX-STR. / THOMASSTR. / KARL-MARX-PLATZ,1,2015,55,13.440575899999999,52.473772775,4692328-24669737-51857216
KIENITZER STR.,1,2015,55,13.4234674112464,52.4757102526753,118011012
MAINZER STR.,1,2015,55,13.4276734163513,52.4813737263482,31481833
MITTELWEG,2,2015,55,13.4343552004336,52.47459084565,32139375
MORUSSTR. / WERBELLINSTR.,3,2015,55,13.4327179,52.4784338,28496023-32118083
ODERSTR.,3,2015,55,13.4199101,52.4721411,13853633
ROLLBERGSTR.,2,2015,55,13.4315613321029,52.4788797901437,18908132
RÜBELANDSTR. / THOMASSTR. / RÜBELANDPARK,2,2015,55,13.4377845,52.4732239,18495780-51857216
RUNGIUSSTR.,1,2015,55,13.4413521812592,52.4590333648381,4827473
SCHILLERPROMENADE / SELCHOWER STR.,1,2015,55,13.4217898,52.4787524,4526449-132238742
SELCHOWER STR.,1,2015,55,13.4226002198387,52.478844979971,4526449
SIEGFRIEDSTR.,1,2015,55,13.4301284605768,52.4677427735562,31046853
SILBERSTEINSTR.,3,2015,55,13.4317533615055,52.4664128304337,25697595
SILBERSTEINSTR. / WALTERSTR.,1,2015,55,13.4403987,52.4674295,25697595-69600985
THOMASSTR.,3,2015,55,13.4347788008723,52.4726176126979,51857216
