street,count,year,directorate,lat,lng,features
CHARLOTTENBURGER CHAUSSEE / RUHLEBENER STR. / TELTOWER STR. / AN DEN FREIHEITSWI,2,2016,21,13.215962775,52.526914125,4497945-4498110-24615396
DAUMSTR.,1,2016,21,13.2277557871033,52.5492051414413,4553267
DAUMSTR. / GLINDOWSEESTR. / LANGER-SEE-STR.,2,2016,21,13.227446875,52.558177799999996,4553267-4581887-27057898
DAUMSTR. / RHENANIASTR.,2,2016,21,13.2258183,52.5544632,4553267-4581884
DYROTZER STR. / SEEGEFELDER STR. / VIERSENER STR.,1,2016,21,13.1745949,52.5402001,4804139-5000181-23893938
EISWERDERSTR.,1,2016,21,13.217408017952,52.5488875959415,5068026
EISWERDERSTR. / NEUENDORFER STR.,1,2016,21,13.2098034,52.5479081,4797965-5068026
FALKENHAGENER TOR,1,2016,21,13.1956445557131,52.5480368990017,4797951
FALKENSEER CHAUSSEE,2,2016,21,13.1721363732919,52.5499588369817,5000791
FALKENSEER CHAUSSEE / FRANKENWALDSTR. / MÜLHEIMER STR.,1,2016,21,13.1718031,52.5498875,5000168-5000791-8023535
FALKENSEER CHAUSSEE / POSTHAUSWEG,1,2016,21,13.1630523,52.5515253,5000791-52513273
FALKENSEER CHAUSSEE / SIEGENER STR. / WESTERWALDSTR.,2,2016,21,13.1780611,52.5487105,4978504-5000127-5000791
FALKENSEER CHAUSSEE / STADTRANDSTR.,2,2016,21,13.15351735,52.5534248,5000791-5025940
FALKENSEER CHAUSSEE / WASSERWERKSTR. / AM KIESTEICH,1,2016,21,13.1654151,52.5512219,4884672-5000791-8023536
FALKENSEER CHAUSSEE / ZEPPELINSTR.,1,2016,21,13.1846608,52.54753795,4978502-5000791
FALKENSEER CHAUSSEE / ZWEIBRÜCKER STR.,2,2016,21,13.1888144,52.5468192,4978505-5000791
FALKENSEER DAMM / FLANKENSCHANZE,2,2016,21,13.1986027,52.5429207,4797952-4797967
FEHRBELLINER STR.,1,2016,21,13.1977898685297,52.5506239096723,4797979
FELDSTR. / NEUENDORFER STR. / SCHÖNWALDER STR.,1,2016,21,13.206029085557224,52.54297914652727,4797953-4797965-37535100
FLANKENSCHANZE,1,2016,21,13.198066306857,52.5425992957634,4797952
FREIHEIT,2,2016,21,13.2230764225421,52.5306864598576,5095383
GALENSTR. / HOHENZOLLERNRING / MÜNSINGER PARK,1,2016,21,13.1971201,52.5383645,4804144-23409830
GALENSTR. / SEEGEFELDER STR. / AM BAHNHOF SPANDAU,1,2016,21,13.1952846,52.5354903,4804139-4804144-9932925
GARTENFELDER STR.,3,2016,21,13.2427157928946,52.5436685475004,4581852
GARTENFELDER STR. / SAATWINKLER DAMM / GARTENFELDER BRÜCKE,1,2016,21,13.247758246857952,52.54731002022572,4484020-4581852-15219813
GERMERSHEIMER WEG / KANDELER WEG / ZWEIBRÜCKER STR.,1,2016,21,13.1860396,52.5431601,4978505-4999776-23409953
GERMERSHEIMER WEG / MERZIGER STR.,1,2016,21,13.1859748,52.5446253,4999776-4999777
GOEBELSTR. / QUELLWEG,1,2016,21,13.2708214,52.5395494,4581849-4588800
GOLTZSTR. / STREITSTR.,1,2016,21,13.2081341,52.559003,18830950-19852521
GRIESINGERSTR. / STADTRANDSTR.,1,2016,21,13.15677,52.5595277,5025932-5025940
GROENERSTR.,1,2016,21,13.2028119100675,52.5427806768182,5075762
HAKENFELDER STR. / MERTENSSTR. / NIEDERNEUENDORFER ALLEE / STREITSTR.,1,2016,21,13.209359350000001,52.56536873333334,4978666-4978670-18830950-35470766
HAKENFELDER STR. / MICHELSTADTER WEG / WALDPARK HAKENFELDE,1,2016,21,13.2073615,52.5653215,4978670-22956597
HASELHORSTER DAMM,1,2016,21,13.2378247171291,52.5454455136022,5021454
HOHENZOLLERNRING,1,2016,21,13.1938536617894,52.5533825898001,23409830
HOHENZOLLERNRING / SCHNEPFENREUTHER WEG,1,2016,21,13.2011325,52.5554152,6073950-23409830
HOHENZOLLERNRING / STREITSTR. / AM MASELAKEPARK,1,2016,21,13.2076582,52.555699,4978496-18830950-23409830
HUGO-CASSIRER-STR.,1,2016,21,13.2184000898209,52.5577793023509,4581880
IM SPEKTEFELD,3,2016,21,13.1576759934985,52.5488663965849,24028388
JUGENDWEG,1,2016,21,13.2673837110929,52.5377923480005,4588803
KISSELNALLEE / PAUSINER STR. / RADELANDSTR.,3,2016,21,13.188707,52.5564817,4978501-24348697-31587688
KISSELNALLEE / PIONIERSTR. / ZEPPELINSTR. (ENDE),1,2016,21,13.185487525,52.551508600000005,4978501-4978502-23381500
KLOSTERSTR.,1,2016,21,13.1975477999326,52.5319060712653,4453033
KÜSTERSTR. / SAATWINKLER DAMM,1,2016,21,13.2429959,52.5469182,4484020-23389941
LAGERWEG / LAGERWEG,1,2016,21,13.2318168987304,52.5374132850305,80029238
LUTHERPLATZ,1,2016,21,13.2037451518866,52.5481895555156,5043206
LYNARSTR. / NEUENDORFER STR.,1,2016,21,13.2102652,52.5489947,4797965-4978512
MÖLLENTORDAMM,2,2016,21,13.2078495014305,52.5399419003553,12817581
MORITZSTR.,1,2016,21,13.2006263,52.538649,4804146
NATALISSTEIG / SCHUCKERTDAMM,1,2016,21,13.2697079,52.5416185,4581845-8086101
NAUENER STR.,1,2016,21,13.1818126697744,52.535514991396,23968027
NAUENER STR. / SEEGEFELDER STR. / ZEPPELINSTR.,2,2016,21,13.182372699999998,52.538395300000005,4804139-4978502-23968027
NEUE BERGSTR. / NEUENDORFER STR.,2,2016,21,13.2098149,52.550596,4797965-5037124
NEUENDORFER STR.,1,2016,21,13.2086925065894,52.5459892394374,4797965
NEUENDORFER STR. / FALKENSEER PLATZ,2,2016,21,13.2041596,52.5404199,4797965-37535101
NEUENDORFER STR. / SCHÄFERSTR.,1,2016,21,13.2093994,52.5516833,4797965-5021374
NEUENDORFER STR. / SCHÜTZENSTR.,1,2016,21,13.2100414,52.5498645,4797965-23145858
NEUENDORFER STR. / TRIFTSTR.,1,2016,21,13.2080633,52.5452772,4797965-5077219
NEUENDORFER STR. / WRÖHMÄNNERSTR.,1,2016,21,13.2067335,52.5436692,4797965-5077331
NIEDERNEUENDORFER ALLEE,1,2016,21,13.2100360697765,52.5787053906664,4978666
NIEDERNEUENDORFER ALLEE / NIEDERNEUENDORFER ALLEE,2,2016,21,13.2100360697765,52.5787053906664,4978666
NIEDERNEUENDORFER ALLEE / WICHERNSTR.,1,2016,21,13.2098124,52.5661024,4978666-5011319
NONNENDAMMALLEE,5,2016,21,13.251986061175,52.5379220374018,4453037
NONNENDAMMALLEE / OTTERNBUCHTSTR. / PAULSTERNSTR.,2,2016,21,13.2477417,52.5380449,4453037-4581878-4804196
NONNENDAMMALLEE / ROHRDAMM,3,2016,21,13.2648996,52.5366642,4453037-4553257
PIONIERSTR.,1,2016,21,13.1789416570887,52.5532899008239,23381500
PIONIERSTR. / ZWEIBRÜCKER STR.,1,2016,21,13.1896171,52.5503546,4978505-23381500
POSTHAUSWEG,1,2016,21,13.1628798855745,52.5507769918012,52513273
PREDIGERGARTEN / SCHÖNWALDER STR.,1,2016,21,13.2038216,52.5451809,37535100-185897613
QUELLWEG,1,2016,21,13.2695009289325,52.5379310474664,4588800
RADELANDSTR. / SCHWANTER WEG,1,2016,21,13.1823824,52.5581286,23566552-31587688
RAUCHSTR.,1,2016,21,13.2149614677031,52.5607572678117,4978664
ROHRDAMM,1,2016,21,13.263758660994,52.5389967428757,4553257
ROHRDAMM / SAATWINKLER DAMM,1,2016,21,13.2588803,52.5481365,4484020-4553257
ROHRDAMM / SCHUCKERTDAMM,1,2016,21,13.2629293,52.5406106,4553257-4581845
ROHRDAMM / STRAßE AM SCHALTWERK,1,2016,21,13.2625433,52.5413175,4553257-30215766
SCHÖNWALDER STR.,1,2016,21,13.2013881794012,52.5476257323193,37535100
SEEGEFELDER STR.,2,2016,21,13.1835674031412,52.5382596709304,4804139
SEEGEFELDER STR. / STAAKENER STR.,1,2016,21,13.1909504,52.5364518,4804139-24032672
SEEGEFELDER STR. / WUSTERMARKER STR.,1,2016,21,13.1769239,52.5395439,4804139-5000499
SIEMENSDAMM,3,2016,21,13.2823507477008,52.5339167459379,4453038
STICHSTR.,1,2016,21,13.2213489927588,52.5267035979139,20450422
STREITSTR.,1,2016,21,13.2082456605002,52.5597333115448,18830950
STRESOWPLATZ,2,2016,21,13.2056802051208,52.53338181368,24035387
STRESOWSTR.,1,2016,21,13.2067271278846,52.5338316935928,5095381
WEHNELTSTEIG,1,2016,21,13.2706856,52.5358203,24389255
WOHLRABEDAMM,1,2016,21,13.2725436209525,52.5325238598373,86560369
ZWEIBRÜCKER STR.,1,2016,21,13.1886399496601,52.5460494621588,4978505
CHARLOTTENBURGER CHAUSSEE,3,2016,22,13.2306065022834,52.527866039643,24615396
CHARLOTTENBURGER CHAUSSEE / KLÄRWERKSTR.,1,2016,22,13.2325511,52.5275584,4588815-24615396
AKAZIENALLEE / KASTANIENALLEE,1,2016,22,13.2723086,52.5186827,4480549-38763327
ALEMANNENALLEE / HEERSTR.,1,2016,22,13.2654139,52.5087942,4068033-4616231
AM POSTFENN / HEERSTR. / SCHOLZPLATZ,1,2016,22,13.2284779,52.50636,4068033-4425425
AM RUPENHORN,1,2016,22,13.2149980415285,52.5063741743141,4694837
AM RUPENHORN / GLOCKENTURMSTR. / HEERSTR.,1,2016,22,13.21828065,52.50883175,4068033-4555235-4694837
ANGERBURGER ALLEE,1,2016,22,13.2232264605285,52.5101587713899,4469398
ANGERBURGER ALLEE / GLOCKENTURMSTR.,1,2016,22,13.2216702,52.5111171,4469398-4555235
ANGERBURGER ALLEE / THARAUER ALLEE,1,2016,22,13.2231932,52.5101782,4469398-15365323
BADENALLEE / LÄNDERALLEE,1,2016,22,13.2618605,52.5104578,4604846-24837179
BOYENALLEE / TEUFELSSEESTR.,1,2016,22,13.25773715,52.5080049,22955116-61772842
DAUERWALDWEG / SCHMETTERLINGSPLATZ,1,2016,22,13.26028385015965,52.4893760928936,14370305-23439439
EICHKAMPSTR.,2,2016,22,13.2645152029774,52.4926809973568,4422233
EICHKAMPSTR. / MAIKÄFERPFAD,1,2016,22,13.2668904,52.4945521,4422233-4678309
ESCHENALLEE / PLATANENALLEE,1,2016,22,13.2669648,52.5142422,4515867-4515876
FLATOWALLEE,1,2016,22,13.2411879405179,52.5096495731477,4474844
FREDERICIASTR.,1,2016,22,13.2811913696351,52.5109464958121,4609230
FREDERICIASTR. / KÖNIGIN-ELISABETH-STR.,1,2016,22,13.2815479,52.5109738,4446509-4609230
FÜRSTENBRUNNER WEG,2,2016,22,13.2774766533039,52.5267175400461,4453040
FÜRSTENBRUNNER WEG / KÖNIGIN-ELISABETH-STR. / SPANDAUER DAMM,5,2016,22,13.28012825,52.51838445,4421114-4446509-4453040
GLOCKENTURMSTR.,1,2016,22,13.2241283,52.5124607,4555235
"HALENSEESTR. / MESSEDAMM / A 100 BAB / 100 AD FUNKTURM AUSFAHRT N MESSEDAMM,HAL",1,2016,22,13.279098099999999,52.50351395,4068031-4389573
HAMMARSKJÖLDPLATZ,1,2016,22,13.2752756514115,52.5070695838088,78337952
HEERSTR.,5,2016,22,13.2083660966373,52.5107362463224,4068033
HEERSTR. / KRANZALLEE / FLATOWALLEE,1,2016,22,13.24211875,52.5073879,4068033-4474844-5077525
HEERSTR. / MOHRUNGER ALLEE / ORTELSBURGER ALLEE,1,2016,22,13.249640750000001,52.50807735,4068033-8080584-20163418
HEERSTR. / PREUßENALLEE,4,2016,22,13.2593295,52.5086552,4068033-4604840
HEERSTR. / SCHIRWINDTER ALLEE / SCHOLZPLATZ,1,2016,22,13.2283828,52.507029,4068033-4469399
HEERSTR. / TEUFELSSEESTR. / HEERSTRAßENBRÜCKE,2,2016,22,13.2574258,52.5078021,4068033-22955116
HEERSTR. / THEODOR-HEUSS-PLATZ,1,2016,22,13.2715298,52.5097039,4068033-4405234
INSTERBURGALLEE / TANNENBERGALLEE / TEUFELSSEESTR.,1,2016,22,13.254667349999998,52.5058035,4616170-4927343-22955116
JAFFÉSTR. / MESSEDAMM,1,2016,22,13.2721791,52.4988077,4067883-4068031
JUNGFERNHEIDEWEG / SAATWINKLER DAMM / MÄCKERITZBRÜCKE,2,2016,22,13.27039762972865,52.54861291344707,4484020-4588808-8039910
KAISERDAMM,3,2016,22,13.285267096127,52.5101429405904,4436950
KAISERDAMM / KÖNIGIN-ELISABETH-STR. / MESSEDAMM,1,2016,22,13.281858849999999,52.50999875,4068031-4436950-4446509
KAISERDAMM / MEERSCHEIDTSTR.,2,2016,22,13.2797346,52.50986505,4436950-4609228
KAISERDAMM / ROGNITZSTR. / KAISERDAMMBRÜCKE,1,2016,22,13.284460800000002,52.5101657,4436950-5174233
KAISERDAMM / SOORSTR.,3,2016,22,13.2777464,52.509808,4436950-4609226
KASTANIENALLEE,1,2016,22,13.2701814919899,52.5142328933437,4480549
KASTANIENALLEE / PLATANENALLEE,1,2016,22,13.2699371,52.5137184,4480549-4515867
KASTANIENALLEE / REICHSSTR.,1,2016,22,13.268898,52.51147995,4068090-4480549
KIRSCHENALLEE / SPANDAUER DAMM,2,2016,22,13.2671757,52.520288,4421114-111861869
KNOBELSDORFFSTR. / KÖNIGIN-ELISABETH-STR.,3,2016,22,13.2815352,52.5128351,4446509-4515856
KNOBELSDORFFSTR. / ROGNITZSTR. / A 100 BAB / KNOBELSDORFFBRÜCKE / 100 AS KAISERD,3,2016,22,13.285201780606775,52.5121848642552,4515856-5174233-24851759
KÖNIGIN-ELISABETH-STR.,1,2016,22,13.2811392752399,52.514176541786,4446509
KÜHLER WEG,1,2016,22,13.2612131098567,52.4950785624705,4678328
KURT-SCHUMACHER-DAMM,1,2016,22,13.2941377949433,52.5371135606266,4484026
KURT-SCHUMACHER-DAMM / HECKERDAMM / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / W,1,2016,22,13.2953739,52.5396189,4068114-4484026
KURT-SCHUMACHER-DAMM / JAKOB-KAISER-PLATZ,1,2016,22,13.293626,52.5346972,4484026-58535206
LERSCHPFAD / SPANDAUER DAMM / A 100 BAB / SPANDAUER-DAMM-BRÜCKE / 100 AS SPANDAU,1,2016,22,13.283860525,52.518353075,4421114-4421117-4616168
LETTERHAUSWEG / NIKOLAUS-GROß-WEG / SIEMENSDAMM / A 100 BAB / 100 AD CHARLOTTENB,2,2016,22,13.2824049,52.5338376,4068159-4453038-4581857
LINDENALLEE / REICHSSTR. / THEODOR-HEUSS-PLATZ,1,2016,22,13.2717893,52.509977375000005,4068090-4405234-4515881
LYCKALLEE / ORTELSBURGER ALLEE,1,2016,22,13.2499433,52.5064411,5824336-20163418
MASURENALLEE,2,2016,22,13.2768944830721,52.5074769193445,4068095
MASURENALLEE / MESSEDAMM / NEUE KANTSTR.,2,2016,22,13.280321,52.506449525,4068031-4068095-4396009
MASURENALLEE / THEODOR-HEUSS-PLATZ,2,2016,22,13.2730821,52.5089495,4068095-4405234
MEININGENALLEE / REICHSSTR. / BRIXPLATZ,1,2016,22,13.25698515,52.519096875,4068090-4579698-4579703
MESSEDAMM,5,2016,22,13.2792476849765,52.5041748398956,4068031
NEUE KANTSTR. / OSTPREUßENBRÜCKE,1,2016,22,13.287733193579147,52.50658040215494,4396009
OLYMPISCHE STR. / ROMINTER ALLEE / TRAKEHNER ALLEE / OLYMPISCHER PLATZ,1,2016,22,13.249174349999999,52.51536443333333,4067882-4498121-4581760-15564868
REICHSSTR.,2,2016,22,13.2607674767743,52.5163929603373,4068090
REICHSSTR. / SPANDAUER DAMM,2,2016,22,13.2492623,52.5238815,4068090-4421114
SAATWINKLER DAMM / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / 111 AS SAATWINKLER D,1,2016,22,13.289817934996732,52.54716921386697,4484020
SOORSTR.,1,2016,22,13.2769559020645,52.5131169656198,4609226
SOORSTR. / SPANDAUER DAMM,1,2016,22,13.2793908,52.5182582,4421114-4609226
SPANDAUER DAMM,1,2016,22,13.2709317347606,52.519815241401,4421114
SPANDAUER DAMM / A 100 BAB / SPANDAUER-DAMM-BRÜCKE / 100 AS SPANDAUER DAMM AUS,2,2016,22,13.284644,52.518705,4421114-4421117
STÜLPNAGELSTR.,1,2016,22,13.2832489779635,52.5111171655392,4609231
TEUFELSSEESTR.,1,2016,22,13.2555511230108,52.5063759058574,22955116
TRAKEHNER ALLEE,1,2016,22,13.2450421987446,52.5133408167658,4498121
WALDSCHULALLEE,1,2016,22,13.263754084218,52.5003046130288,14357390
AM POSTFENN,2,2016,22,13.2204462214446,52.5003734887944,4425425
AM POSTFENN / HAVELCHAUSSEE,1,2016,22,13.2098524,52.5009571,4422232-4425425
BERKAER STR. / HUBERTUSALLEE / HUBERTUSBADER STR. / TEPLITZER STR.,2,2016,22,13.281135800000001,52.48213543333333,4370509-4396636-4486591-4570569
BISMARCKALLEE,1,2016,22,13.2765486418062,52.4869838624596,4437189
BORNSTEDTER STR.,1,2016,22,13.2861448615717,52.497754750929,4389418
DOUGLASSTR. / AUERBACHSTR.,2,2016,22,13.2606852,52.4870098,4623435-25325970
EICHKAMPSTR. / KÖNIGSWEG / AUERBACHTUNNEL,1,2016,22,13.256337,52.4862253,4420987-4422233
FRANZENSBADER STR. / HUBERTUSALLEE,1,2016,22,13.284217550000001,52.4854021,4368310-4396636
HAGENSTR.,2,2016,22,13.2726652435455,52.479430236689,4434408
HAGENSTR. / HUBERTUSBADER STR. / WILDPFAD,2,2016,22,13.2754926,52.4784316,4434408-4570569-20207501
HALENSEESTR.,2,2016,22,13.2816702742592,52.4989830723647,4389573
HAVELCHAUSSEE,4,2016,22,13.200787,52.4857838,4422232
HERTHASTR. / HUBERTUSALLEE / WARMBRUNNER STR.,1,2016,22,13.284362300000002,52.4867558,4396636-4437192-4486573
HOHENZOLLERNDAMM / KRONBERGER STR.,1,2016,22,13.2789333,52.4754855,4389171-4733959
HOHENZOLLERNDAMM / RHEINBABENALLEE / TEPLITZER STR.,3,2016,22,13.2808761,52.4768137,4389171-4486591-4486595
HUBERTUSALLEE,1,2016,22,13.284478653675,52.4878185977336,4396636
HUBERTUSALLEE / KOENIGSALLEE,1,2016,22,13.285118,52.493952,4396636-4403708
HUBERTUSALLEE / LYNARSTR.,1,2016,22,13.284672,52.4895912,4396636-4434407
KÖNIGSWEG,2,2016,22,13.2462603651788,52.4777445924909,4420987
KURFÜRSTENDAMM / RATHENAUPLATZ,1,2016,22,13.28571625,52.49488295,4389412-4389572
LASSENSTR.,1,2016,22,13.2766060000568,52.4847326528868,4745684
TEPLITZER STR.,1,2016,22,13.2809621377505,52.4790738583039,4486591
ADAMSTR. / FÖLDERICHSTR.,1,2016,23,13.1940278,52.5210181,4609187-4609201
ALTONAER STR. / KLOSTERSTR.,2,2016,23,13.1969258,52.5313633,4453033-9932086
ALTONAER STR. / PÄWESINER WEG,1,2016,23,13.1791385,52.5331215,9932086-9933148
ALT-PICHELSDORF / HEERSTR. / PICHELSDORFER STR. / SÜDPARK,2,2016,23,13.197942074570225,52.51303000307415,4068033-4579715-4871590
AM DORFWALD / KRAMPNITZER WEG,1,2016,23,13.1374762,52.4522736,4898027-24247048
AM FLUGPLATZ GATOW,1,2016,23,13.1327261606397,52.472919071815,281981658
AM OMNIBUSHOF / GATOWER STR. / GRAETSCHELSTEIG,1,2016,23,13.18624185,52.51764745,4449164-4868262-30818727
AM PICHELSSEE,1,2016,23,13.1985623644142,52.5089340237282,15245401
BECHSTEINWEG / KATZWANGER STEIG / SELBITZER STR.,1,2016,23,13.1286698,52.4634132,4900137-4900144-25388711
BERGSTR. / HEERSTR. / GRÜNANLAGE HAHNEBERG,1,2016,23,13.1433078,52.5241957,4068033-23411722
BORKUMER STR. / WILHELMSHAVENER STR.,1,2016,23,13.194984,52.5325392,9931926-9931927
BRUNSBÜTTELER DAMM,6,2016,23,13.1608333510399,52.5332664189587,4804140
BRUNSBÜTTELER DAMM / AM BAHNHOF SPANDAU,2,2016,23,13.194538,52.5337464,4804140-9932925
BRUNSBÜTTELER DAMM / ELSFLETHER WEG,1,2016,23,13.1938509,52.533759,4804140-9932079
BRUNSBÜTTELER DAMM / KLOSTERSTR. / RUHLEBENER STR.,8,2016,23,13.1985977,52.533041475000005,4453033-4497945-4804140
BRUNSBÜTTELER DAMM / MAGISTRATSWEG,1,2016,23,13.1579351,52.533167649999996,4804140-4999747
BRUNSBÜTTELER DAMM / NAUENER STR.,3,2016,23,13.1814749,52.5340519,4804140-23968027
BRUNSBÜTTELER DAMM / NENNHAUSER DAMM,2,2016,23,13.1416042,52.5325443,4804140-8023818
BRUNSBÜTTELER DAMM / PÄWESINER WEG,1,2016,23,13.1792207,52.5338498,4804140-9933148
BRUNSBÜTTELER DAMM / WILHELMSHAVENER STR.,1,2016,23,13.1954818,52.5334367,4804140-9931926
COSMARWEG / MAGISTRATSWEG,3,2016,23,13.1610466,52.525373,4999738-4999747
DIEDENHOFENER STR. / KLOSTERSTR.,2,2016,23,13.1963433,52.5304693,4453033-9932312
DORFSTR.,1,2016,23,13.2101951856767,52.5203156705878,25113749
EGELPFUHLSTR.,1,2016,23,13.1693093758806,52.5301084491891,10149019
GATOWER STR.,2,2016,23,13.1799022675065,52.5058243308625,4449164
GATOWER STR. / HEERSTR.,3,2016,23,13.1847506,52.5153413,4068033-4449164
GATOWER STR. / SANDHEIDEWEG,1,2016,23,13.1827575,52.5127374,4449164-8048753
GATOWER STR. / ZUR HAVELDÜNE,1,2016,23,13.1800472,52.504531,4449164-24613018
GÖTELSTR. / KROWELSTR. / WEIßENBURGER STR.,2,2016,23,13.2028378,52.5236781,4609211-24026983-25113713
HEERSTR.,4,2016,23,13.2083660966373,52.5107362463224,4068033
HEERSTR. / MAGISTRATSWEG / SEMMELLÄNDERWEG,1,2016,23,13.1624804,52.5201226,4068033-4999747-23969531
HEERSTR. / WEIDENWEG,1,2016,23,13.1379472,52.5253195,4068033-23411727
HEERSTR. / WILHELMSTR.,1,2016,23,13.1790413,52.5166114,4068033-4483961
HOTTENGRUNDWEG / SELBITZER STR.,1,2016,23,13.1218548,52.4515141,4895109-4900137
IM DOHL / UFERPROMENADE / VERLÄNGERTE UFERPROMENADE (ENDE),1,2016,23,13.1160032,52.462299349999995,4898689-24246844-25515048
KERRWEG / MAGISTRATSWEG / MAGISTRATSWEGBRÜCKE,1,2016,23,13.1593834,52.5295245,4999747-23398376
KLADOWER DAMM,4,2016,23,13.161887403349,52.4645556498024,4895108
KLOSTERSTR.,6,2016,23,13.1975477999326,52.5319060712653,4453033
KLOSTERSTR. / SEDANSTR.,2,2016,23,13.1974081,52.5317266,4453033-18830956
KLOSTERSTR. / SEEBURGER STR. / WILHELMSTR. / ZIEGELHOF,4,2016,23,13.195652183333332,52.529164083333335,4453033-4483961-9932084-24967135
KRAMPNITZER WEG,1,2016,23,13.1057098063202,52.4541688210034,4898027
KRAMPNITZER WEG / PARNEMANNWEG / SAKROWER LANDSTR.,1,2016,23,13.138667975,52.452294699999996,4898027-10742228-23045306
LAZARUSSTR.,1,2016,23,13.1742589838281,52.5307084683852,4999757
LAZARUSSTR. / ULRIKENSTR. / SÜDPARK,1,2016,23,13.1738981,52.5306671,4999757-4999770
LEUBNITZER WEG / MAULBEERALLEE,1,2016,23,13.1733095,52.5228399,23411696-24028197
MAGISTRATSWEG,1,2016,23,13.1600249444504,52.5279374075197,4999747
MAULBEERALLEE,3,2016,23,13.1678378151977,52.5240049368824,24028197
NAUENER STR. / STAAKENER STR.,1,2016,23,13.1820575,52.5362642,23968027-24032672
NENNHAUSER DAMM,1,2016,23,13.1365502,52.5298328,8023818
OBSTALLEE,1,2016,23,13.1664109525559,52.5212353494061,4999742
PÄWESINER WEG,1,2016,23,13.1797037242191,52.5297957706861,9933148
PICHELSDORFER STR.,4,2016,23,13.1978304717389,52.5215011400781,4579715
PICHELSDORFER STR. / WEIßENBURGER STR.,1,2016,23,13.1976948,52.52289805,4579715-4609211
POTSDAMER CHAUSSEE,1,2016,23,13.1445103128472,52.4922152473304,23133780
POTSDAMER CHAUSSEE / AM LANDSCHAFTSPARK GATOW,2,2016,23,13.1262297,52.4785614,4898661-23133780
POTSDAMER CHAUSSEE / RITTERFELDDAMM,1,2016,23,13.1205292,52.4775414,4449163-23133780
RITTERFELDDAMM / SEEKORSO,1,2016,23,13.1267729,52.4679843,4449163-4706367
RODENSTEINSTR. / WILHELMSTR.,1,2016,23,13.1748214,52.5137287,4483961-8048738
SAKROWER LANDSTR.,1,2016,23,13.130613231306,52.449774637219,23045306
SCHARFE LANKE,2,2016,23,13.1877621492762,52.5064491928999,24049813
SCHMIDT-KNOBELSDORF-STR.,1,2016,23,13.1836714980116,52.5236586951086,4871549
SCHMIDT-KNOBELSDORF-STR. / SEEBURGER STR. / SEEBURGER WEG / ULRIKENSTR. / LUTONE,1,2016,23,13.17760215,52.52536303333333,4871549-4999770-4999774-9932084
SCHMIDT-KNOBELSDORF-STR. / WILHELMSTR. / MELANCHTHONPLATZ,3,2016,23,13.18889505,52.521654825,4483961-4609188-4871549
SCHULENBURGSTR.,1,2016,23,13.2078561527074,52.5264474142766,4588818
SEEBURGER STR.,1,2016,23,13.1862128668995,52.5272987984017,9932084
SEEGEFELDER WEG / ALFONS-LOEWE-STR.,1,2016,23,13.1335757,52.5489738,5000155-5008745
SEEGEFELDER WEG / KLOSTERBUSCHWEG / AM KIESTEICH,1,2016,23,13.157854075,52.543075,4884672-4884674-5000155
SEEKORSO / AM LANDSCHAFTSPARK GATOW,1,2016,23,13.1315674,52.4703064,4706367-4898661
STEINMEISTERWEG,1,2016,23,13.1734448765276,52.5143458146797,8048737
SÜDEKUMZEILE,1,2016,23,13.1525758976734,52.5305573224202,24029384
TORWEG,1,2016,23,13.1409822700741,52.5397629484692,14352662
WILHELMSTR.,2,2016,23,13.1875016391333,52.5207396355308,4483961
ALT-LIETZOW,1,2016,24,13.3105205580071,52.5181282270142,4556841
AM SPREEBORD / SÖMMERINGSTR. / CAPRIVIBRÜCKE,1,2016,24,13.30618045,52.52113805,4410417-4475671-4517159
BEHAIMSTR.,1,2016,24,13.3046704866249,52.5166149486753,4472003
BISMARCKSTR.,8,2016,24,13.3092057622344,52.5116853533205,4400423
BISMARCKSTR. / FRITSCHESTR.,1,2016,24,13.2997584,52.511046,4400423-4490378
BISMARCKSTR. / KAISERDAMM / SCHLOßSTR. / SUAREZSTR.,4,2016,24,13.297360148850549,52.510945663007156,4396011-4400423-4436950-4475630
BISMARCKSTR. / KAISER-FRIEDRICH-STR.,4,2016,24,13.301590000000001,52.511165399999996,4400423-4436919
BISMARCKSTR. / KRUMME STR.,3,2016,24,13.3093183,52.5116926,4400423-4436885
BISMARCKSTR. / RICHARD-WAGNER-STR. / SESENHEIMER STR.,3,2016,24,13.307491225,52.511702125,4400423-4410427-24320620
BISMARCKSTR. / RÜCKERTSTR.,2,2016,24,13.303147,52.5112775,4400423-24320477
BISMARCKSTR. / WILMERSDORFER STR.,2,2016,24,13.3052529,52.5114307,4400423-4436887
BRAHESTR. / TEGELER WEG,1,2016,24,13.2968169,52.5284768,4446635-4446722
BRANDENBURGISCHE STR. / KURFÜRSTENDAMM / LEWISHAMSTR.,2,2016,24,13.306986441495049,52.49998512849319,4389412-4389663-4436888
BRAUHOFSTR. / GIERKEZEILE / OTTO-SUHR-ALLEE,1,2016,24,13.302252450000001,52.518732525,4403985-4495200-4495201
CHARLOTTENBURGER UFER,1,2016,24,13.3031555091653,52.5211752358952,4475672
DAMASCHKESTR. / HEILBRONNER STR.,1,2016,24,13.2951999,52.5019169,4375670-4396417
DANCKELMANNSTR.,2,2016,24,13.2909514983665,52.5142209180527,15920077
